rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
595,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,41,29,9,32,0,9,0,9,9,0,0,edgeCount
594,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
593,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,38,6,6,32,2,6,0,6,6,0,2,edgeCount
592,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
591,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
590,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
589,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
588,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,10,10,10,0,4,-1,-11,-1,-1,-11,4,edgeCount
587,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,10,-11,2,-1,-11,-1,-1,-11,2,edgeCount
586,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
585,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
584,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
583,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,5,5,5,0,6,5,0,5,5,0,6,edgeCount
582,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
581,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,12,-13,4,-1,-13,-1,-1,-13,4,edgeCount
580,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
579,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,11,-12,4,-1,-12,-1,-1,-12,4,edgeCount
578,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,40,24,13,27,0,-1,-14,-1,-1,-14,0,edgeCount
577,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,37,37,10,27,0,37,27,37,37,27,0,edgeCount
576,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,11,15,11,0,2,15,4,15,57,4,2,edgeCount
575,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,32,6,6,26,4,-1,-7,41,31,35,4,edgeCount
574,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,43,41,9,34,0,9,0,9,9,0,0,edgeCount
573,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
572,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
571,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
570,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,12,11,8,4,0,12,4,12,11,4,0,edgeCount
569,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
568,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,33,15,12,21,2,-1,-13,28,28,16,2,edgeCount
567,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
566,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
565,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
564,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
563,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
562,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,35,35,13,22,0,35,22,35,35,22,0,edgeCount
561,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
560,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
559,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,30,36,10,20,0,10,0,10,10,0,0,edgeCount
558,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,32,10,10,22,0,10,0,10,10,0,0,edgeCount
557,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,14,66,11,3,2,-1,-12,30,30,19,2,edgeCount
556,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,19,19,12,7,0,19,7,19,19,7,0,edgeCount
555,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
554,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
553,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
552,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
551,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
550,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
549,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
548,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
547,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
546,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,42,42,16,26,0,42,26,42,42,26,0,edgeCount
545,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
544,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
543,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
542,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,15,-16,4,-1,-16,-1,-1,-16,4,edgeCount
541,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
540,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
539,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,23,35,7,16,0,7,0,7,7,0,0,edgeCount
538,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,37,7,2,2,21,14,21,39,14,2,edgeCount
537,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
536,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,25,31,6,19,2,-1,-7,-1,-1,-7,2,edgeCount
535,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,32,16,8,24,2,16,8,16,16,8,2,edgeCount
534,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,43,15,13,30,2,-1,-14,39,39,26,2,edgeCount
533,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,44,32,12,32,0,-1,-13,-1,-1,-13,0,edgeCount
532,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
531,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,15,59,15,0,0,31,16,31,31,16,0,edgeCount
530,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,15,-16,4,-1,-16,-1,-1,-16,4,edgeCount
529,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
528,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
527,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
526,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
525,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
524,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
523,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,15,-16,6,-1,-16,-1,-1,-16,6,edgeCount
522,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,17,61,10,7,0,-1,-11,-1,-1,-11,0,edgeCount
521,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
520,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
519,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
518,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,19,19,6,13,0,19,13,19,19,13,0,edgeCount
517,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
516,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
515,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
514,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
513,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
512,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
511,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
510,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,31,31,12,19,0,31,19,31,31,19,0,edgeCount
509,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
508,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,22,22,13,9,0,22,9,22,22,9,0,edgeCount
507,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
506,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
505,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,26,6,6,20,0,6,0,6,6,0,0,edgeCount
504,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,71,25,18,53,6,-1,-19,51,25,33,6,edgeCount
503,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
502,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
501,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,7,20,5,2,0,17,12,17,17,12,0,edgeCount
500,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
499,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
498,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,16,40,16,0,0,40,24,40,40,24,0,edgeCount
497,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,32,32,12,20,0,32,20,32,32,20,0,edgeCount
496,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
495,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,10,-1,0,-1,-1,0,10,edgeCount
494,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
493,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,11,-12,0,-1,-12,-1,-1,-12,0,edgeCount
492,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
491,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
490,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,6,16,6,0,0,6,0,6,6,0,0,edgeCount
489,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
488,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
487,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
486,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,13,13,11,2,0,37,26,13,13,2,0,edgeCount
485,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
484,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,14,13,13,1,0,24,11,24,24,11,0,edgeCount
483,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
482,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,34,34,14,20,2,34,20,34,34,20,2,edgeCount
481,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
480,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,21,21,11,10,0,21,10,21,21,10,0,edgeCount
479,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,7,33,7,0,2,7,0,7,33,0,2,edgeCount
478,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,2,-1,-9,-1,-1,-9,2,edgeCount
477,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,9,23,9,0,0,9,0,23,23,14,0,edgeCount
476,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,33,25,9,24,2,-1,-10,35,21,26,2,edgeCount
475,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,38,22,13,25,0,-1,-14,-1,-1,-14,0,edgeCount
474,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
473,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,34,34,13,21,2,-1,-14,34,34,21,2,edgeCount
472,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
471,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,42,42,16,26,0,42,26,42,42,26,0,edgeCount
470,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
469,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,7,35,7,0,0,13,6,13,13,6,0,edgeCount
468,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
467,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,7,7,2,8,7,0,7,7,0,8,edgeCount
466,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
465,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
464,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
463,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
462,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
461,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
460,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
459,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,13,11,7,6,0,11,4,11,11,4,0,edgeCount
458,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
457,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
456,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
455,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,33,29,9,24,6,9,0,33,29,24,6,edgeCount
454,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
453,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
452,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
451,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
450,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
449,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
448,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
447,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
446,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
445,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,13,13,13,0,2,13,0,13,13,0,2,edgeCount
444,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
443,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
442,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
441,110,148,graphml/Interoute.graphml,4,,clustered,0.7;-0.3,43,47,13,30,0,47,34,47,47,34,0,edgeCount
440,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
439,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
438,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
437,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
436,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
435,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
434,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
433,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,8,edgeCount
432,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
431,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
430,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
429,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
428,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
427,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,46,46,16,30,0,46,30,46,46,30,0,edgeCount
426,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,46,14,14,32,4,-1,-15,-1,-1,-15,4,edgeCount
425,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
424,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
423,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
422,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
421,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,33,9,7,26,0,9,2,9,9,2,0,edgeCount
420,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
419,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,15,-16,6,-1,-16,45,43,30,6,edgeCount
418,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,14,6,6,8,0,6,0,6,14,0,0,edgeCount
417,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
416,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,7,7,2,0,7,0,7,7,0,0,edgeCount
415,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,37,37,13,24,0,37,24,37,37,24,0,edgeCount
414,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
413,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,29,9,9,20,4,9,0,9,9,0,4,edgeCount
412,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
411,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
410,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
409,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
408,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
407,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
406,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
405,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
404,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
403,110,148,graphml/Interoute.graphml,1,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
402,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
401,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,2,-1,-13,-1,-1,-13,2,edgeCount
400,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
399,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,9,9,9,0,4,9,0,9,9,0,4,edgeCount
398,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
397,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,12,36,10,2,0,26,16,26,26,16,0,edgeCount
396,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
395,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,17,-18,2,-1,-18,-1,-1,-18,2,edgeCount
394,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
393,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,26,36,8,18,4,-1,-9,-1,-1,-9,4,edgeCount
392,110,148,graphml/Interoute.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
391,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
390,110,148,graphml/Interoute.graphml,2,,clustered,0.7;-0.3,21,11,11,10,2,-1,-12,-1,-1,-12,2,edgeCount
