rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,46,0.15,3,,clustered,0.5;-0.3,5,5,3,2,0,3,0,3,3,0,0,edgeCount
751,25,43,0.15,4,,clustered,0.5;-0.3,14,14,5,9,0,14,9,14,14,9,0,edgeCount
750,25,32,0.15,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
749,25,50,0.15,2,,clustered,0.5;-0.3,5,5,4,1,4,8,4,8,8,4,2,edgeCount
748,25,48,0.15,3,,clustered,0.5;-0.3,6,2,2,4,0,2,0,6,2,4,0,edgeCount
747,25,40,0.15,3,,clustered,0.5;-0.3,4,6,4,0,0,8,4,8,8,4,0,edgeCount
746,25,42,0.15,1,,clustered,0.5;-0.3,3,13,3,0,8,3,0,3,13,0,8,edgeCount
745,25,43,0.15,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
744,25,37,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
743,25,53,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
742,25,52,0.15,3,,clustered,0.5;-0.3,4,3,3,1,0,7,4,7,7,4,0,edgeCount
741,25,45,0.15,2,,clustered,0.5;-0.3,6,6,4,2,12,-1,-5,6,8,2,8,edgeCount
740,25,46,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
739,25,41,0.15,2,,clustered,0.5;-0.3,18,18,6,12,0,12,6,12,12,6,0,edgeCount
738,25,48,0.15,4,,clustered,0.5;-0.3,11,6,3,8,2,5,2,13,5,10,2,edgeCount
737,25,50,0.15,5,,clustered,0.5;-0.3,5,5,3,2,4,13,10,13,13,10,2,edgeCount
736,25,57,0.15,2,,clustered,0.5;-0.3,3,3,3,0,0,6,3,6,6,3,0,edgeCount
735,25,55,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
734,25,51,0.15,3,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
733,25,42,0.15,4,,clustered,0.5;-0.3,12,8,4,8,0,10,6,16,8,12,0,edgeCount
732,25,42,0.15,1,,clustered,0.5;-0.3,6,6,4,2,4,-1,-5,6,6,2,4,edgeCount
731,25,44,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
730,25,61,0.15,3,,clustered,0.5;-0.3,22,5,4,18,14,-1,-5,14,8,10,6,edgeCount
729,25,34,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
728,25,46,0.15,3,,clustered,0.5;-0.3,7,16,3,4,0,3,0,3,3,0,0,edgeCount
727,25,51,0.15,4,,clustered,0.5;-0.3,6,7,3,3,0,3,0,3,3,0,0,edgeCount
726,25,40,0.15,3,,clustered,0.5;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
725,25,45,0.15,4,,clustered,0.5;-0.3,6,2,2,4,4,4,2,8,4,6,4,edgeCount
724,25,41,0.15,1,,clustered,0.5;-0.3,3,5,3,0,2,3,0,3,5,0,2,edgeCount
723,25,54,0.15,4,,clustered,0.5;-0.3,3,2,2,1,0,4,2,5,4,3,0,edgeCount
722,25,46,0.15,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
721,25,47,0.15,2,,clustered,0.5;-0.3,3,5,3,0,0,3,0,3,3,0,0,edgeCount
720,25,45,0.15,4,,clustered,0.5;-0.3,20,30,4,16,0,12,8,18,18,14,0,edgeCount
719,25,51,0.15,3,,clustered,0.5;-0.3,12,12,2,10,0,2,0,2,2,0,0,edgeCount
718,25,48,0.15,4,,clustered,0.5;-0.3,6,19,3,3,0,3,0,3,3,0,0,edgeCount
717,25,44,0.15,4,,clustered,0.5;-0.3,4,8,4,0,0,8,4,8,8,4,0,edgeCount
716,25,50,0.15,2,,clustered,0.5;-0.3,6,4,4,2,4,8,4,12,12,8,2,edgeCount
715,25,45,0.15,2,,clustered,0.5;-0.3,4,4,4,0,6,6,2,6,6,2,6,edgeCount
714,25,50,0.15,6,,clustered,0.5;-0.3,4,2,2,2,4,2,0,2,2,0,2,edgeCount
713,25,53,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
712,25,49,0.15,4,,clustered,0.5;-0.3,17,9,4,13,0,-1,-5,-1,-1,-5,0,edgeCount
711,25,51,0.15,1,,clustered,0.5;-0.3,3,3,3,0,8,3,0,3,3,0,8,edgeCount
710,25,66,0.15,7,,clustered,0.5;-0.3,7,2,2,5,0,4,2,8,4,6,0,edgeCount
709,25,55,0.15,5,,clustered,0.5;-0.3,10,6,3,7,0,3,0,3,3,0,0,edgeCount
708,25,37,0.15,2,,clustered,0.5;-0.3,-1,-1,5,-6,6,-1,-6,11,9,6,6,edgeCount
707,25,62,0.15,1,,clustered,0.5;-0.3,4,4,4,0,8,4,0,4,4,0,8,edgeCount
706,25,54,0.15,1,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
705,25,39,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
704,25,52,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
703,25,52,0.15,2,,clustered,0.5;-0.3,3,19,3,0,0,-1,-4,-1,-1,-4,0,edgeCount
702,25,49,0.15,2,,clustered,0.5;-0.3,4,4,4,0,8,-1,-5,-1,-1,-5,4,edgeCount
701,25,45,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
700,25,44,0.15,3,,clustered,0.5;-0.3,5,19,3,2,6,3,0,7,7,4,4,edgeCount
699,25,49,0.15,4,,clustered,0.5;-0.3,12,23,5,7,0,15,10,15,15,10,0,edgeCount
698,25,33,0.15,3,,clustered,0.5;-0.3,6,6,2,4,0,2,0,2,2,0,0,edgeCount
697,25,45,0.15,3,,clustered,0.5;-0.3,10,9,4,6,0,12,8,12,12,8,0,edgeCount
696,25,37,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
695,25,39,0.15,4,,clustered,0.5;-0.3,6,2,2,4,0,2,0,2,2,0,0,edgeCount
694,25,41,0.15,2,,clustered,0.5;-0.3,-1,-1,4,-5,4,-1,-5,13,7,9,4,edgeCount
693,25,50,0.15,5,,clustered,0.5;-0.3,3,3,3,0,0,9,6,3,3,0,0,edgeCount
692,25,39,0.15,2,,clustered,0.5;-0.3,6,6,4,2,0,9,5,9,9,5,0,edgeCount
691,25,40,0.15,4,,clustered,0.5;-0.3,3,7,3,0,4,5,2,5,5,2,2,edgeCount
690,25,27,0.15,1,,clustered,0.5;-0.3,7,7,7,0,4,-1,-8,7,7,0,4,edgeCount
689,25,41,0.15,3,,clustered,0.5;-0.3,5,2,2,3,2,2,0,2,2,0,2,edgeCount
688,25,43,0.15,2,,clustered,0.5;-0.3,5,9,4,1,0,11,7,11,11,7,0,edgeCount
687,25,52,0.15,2,,clustered,0.5;-0.3,5,5,5,0,0,7,2,7,7,2,0,edgeCount
686,25,41,0.15,2,,clustered,0.5;-0.3,4,10,4,0,12,-1,-5,-1,-1,-5,8,edgeCount
685,25,49,0.15,2,,clustered,0.5;-0.3,4,6,4,0,0,8,4,8,8,4,0,edgeCount
684,25,51,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
683,25,39,0.15,3,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
682,25,45,0.15,4,,clustered,0.5;-0.3,10,10,2,8,4,2,0,4,2,2,2,edgeCount
681,25,40,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
680,25,44,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
679,25,46,0.15,2,,clustered,0.5;-0.3,7,5,4,3,0,8,4,8,8,4,0,edgeCount
678,25,50,0.15,4,,clustered,0.5;-0.3,3,3,3,0,2,5,2,3,5,0,2,edgeCount
677,25,45,0.15,2,,clustered,0.5;-0.3,3,3,3,0,12,-1,-4,7,9,4,10,edgeCount
676,25,40,0.15,2,,clustered,0.5;-0.3,4,5,4,0,4,8,4,8,8,4,2,edgeCount
675,25,44,0.15,3,,clustered,0.5;-0.3,9,3,3,6,0,3,0,3,3,0,0,edgeCount
674,25,45,0.15,2,,clustered,0.5;-0.3,7,11,3,4,0,3,0,3,3,0,0,edgeCount
673,25,47,0.15,3,,clustered,0.5;-0.3,8,11,3,5,0,3,0,3,3,0,0,edgeCount
672,25,50,0.15,2,,clustered,0.5;-0.3,4,10,4,0,0,4,0,4,4,0,0,edgeCount
671,25,54,0.15,4,,clustered,0.5;-0.3,11,11,3,8,0,3,0,3,7,0,0,edgeCount
670,25,56,0.15,3,,clustered,0.5;-0.3,4,5,3,1,12,3,0,3,3,0,6,edgeCount
669,25,44,0.15,3,,clustered,0.5;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
668,25,37,0.15,2,,clustered,0.5;-0.3,8,2,2,6,2,2,0,2,2,0,2,edgeCount
667,25,52,0.15,2,,clustered,0.5;-0.3,2,2,2,0,18,4,2,4,4,2,10,edgeCount
666,25,43,0.15,4,,clustered,0.5;-0.3,6,2,2,4,8,2,0,2,2,0,6,edgeCount
665,25,54,0.15,2,,clustered,0.5;-0.3,7,12,3,4,24,-1,-4,18,15,15,14,edgeCount
664,25,46,0.15,2,,clustered,0.5;-0.3,4,10,4,0,0,4,0,4,4,0,0,edgeCount
663,25,41,0.15,2,,clustered,0.5;-0.3,17,7,5,12,0,-1,-6,-1,-1,-6,0,edgeCount
662,25,53,0.15,4,,clustered,0.5;-0.3,3,12,3,0,8,9,6,9,5,6,4,edgeCount
661,25,53,0.15,3,,clustered,0.5;-0.3,4,9,4,0,4,8,4,8,14,4,2,edgeCount
660,25,54,0.15,3,,clustered,0.5;-0.3,4,2,2,2,16,2,0,2,2,0,10,edgeCount
659,25,42,0.15,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
658,25,39,0.15,1,,clustered,0.5;-0.3,6,6,4,2,4,-1,-5,6,6,2,4,edgeCount
657,25,44,0.15,2,,clustered,0.5;-0.3,8,8,4,4,12,12,8,12,12,8,10,edgeCount
656,25,43,0.15,2,,clustered,0.5;-0.3,5,21,4,1,10,11,7,11,11,7,10,edgeCount
655,25,38,0.15,2,,clustered,0.5;-0.3,21,17,5,16,0,-1,-6,-1,-1,-6,0,edgeCount
654,25,50,0.15,4,,clustered,0.5;-0.3,19,11,2,17,4,2,0,2,2,0,2,edgeCount
653,25,51,0.15,5,,clustered,0.5;-0.3,9,3,3,6,0,3,0,3,3,0,0,edgeCount
652,25,40,0.15,1,,clustered,0.5;-0.3,3,9,3,0,8,3,0,3,9,0,8,edgeCount
651,25,54,0.15,4,,clustered,0.5;-0.3,7,6,2,5,4,5,3,7,7,5,2,edgeCount
650,25,48,0.15,5,,clustered,0.5;-0.3,8,5,2,6,0,2,0,6,2,4,0,edgeCount
649,25,48,0.15,2,,clustered,0.5;-0.3,8,8,2,6,0,2,0,2,2,0,0,edgeCount
648,25,45,0.15,4,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
647,25,47,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
646,25,51,0.15,3,,clustered,0.5;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
645,25,53,0.15,5,,clustered,0.5;-0.3,3,3,2,1,4,2,0,3,2,1,2,edgeCount
644,25,43,0.15,1,,clustered,0.5;-0.3,3,21,3,0,8,3,0,3,21,0,8,edgeCount
643,25,44,0.15,3,,clustered,0.5;-0.3,4,5,3,1,0,3,0,3,5,0,0,edgeCount
642,25,45,0.15,3,,clustered,0.5;-0.3,4,3,3,1,0,3,0,3,3,0,0,edgeCount
641,25,33,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
640,25,50,0.15,3,,clustered,0.5;-0.3,5,5,3,2,18,5,2,5,5,2,10,edgeCount
639,25,38,0.15,2,,clustered,0.5;-0.3,8,8,2,6,0,2,0,2,2,0,0,edgeCount
638,25,47,0.15,2,,clustered,0.5;-0.3,4,4,2,2,0,2,0,4,2,2,0,edgeCount
637,25,46,0.15,2,,clustered,0.5;-0.3,10,10,6,4,0,10,4,10,10,4,0,edgeCount
636,25,46,0.15,4,,clustered,0.5;-0.3,8,14,4,4,4,10,6,10,7,6,4,edgeCount
635,25,43,0.15,1,,clustered,0.5;-0.3,-1,-1,5,-6,2,-1,-6,-1,-1,-6,2,edgeCount
634,25,49,0.15,4,,clustered,0.5;-0.3,6,7,4,2,0,12,8,12,12,8,0,edgeCount
633,25,34,0.15,2,,clustered,0.5;-0.3,6,15,3,3,0,3,0,3,3,0,0,edgeCount
632,25,52,0.15,2,,clustered,0.5;-0.3,3,7,3,0,0,3,0,3,3,0,0,edgeCount
631,25,40,0.15,3,,clustered,0.5;-0.3,5,17,3,2,0,7,4,7,7,4,0,edgeCount
630,25,46,0.15,3,,clustered,0.5;-0.3,10,9,5,5,0,12,7,12,12,7,0,edgeCount
629,25,42,0.15,4,,clustered,0.5;-0.3,3,2,2,1,0,4,2,3,4,1,0,edgeCount
628,25,45,0.15,3,,clustered,0.5;-0.3,4,3,3,1,0,5,2,3,5,0,0,edgeCount
627,25,56,0.15,2,,clustered,0.5;-0.3,4,8,4,0,8,-1,-5,8,8,4,4,edgeCount
626,25,47,0.15,2,,clustered,0.5;-0.3,3,9,3,0,0,3,0,3,3,0,0,edgeCount
625,25,42,0.15,1,,clustered,0.5;-0.3,6,4,4,2,8,-1,-5,6,4,2,8,edgeCount
624,25,35,0.15,1,,clustered,0.5;-0.3,3,3,3,0,6,3,0,3,3,0,6,edgeCount
623,25,51,0.15,5,,clustered,0.5;-0.3,19,9,4,15,0,21,17,21,11,17,0,edgeCount
622,25,51,0.15,2,,clustered,0.5;-0.3,4,7,4,0,0,4,0,4,4,0,0,edgeCount
621,25,42,0.15,3,,clustered,0.5;-0.3,5,9,5,0,2,13,8,7,13,2,2,edgeCount
620,25,35,0.15,2,,clustered,0.5;-0.3,-1,-1,5,-6,6,-1,-6,14,15,9,6,edgeCount
619,25,46,0.15,2,,clustered,0.5;-0.3,4,4,4,0,0,6,2,6,6,2,0,edgeCount
618,25,41,0.15,1,,clustered,0.5;-0.3,8,12,4,4,4,-1,-5,8,12,4,4,edgeCount
617,25,35,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
616,25,49,0.15,2,,clustered,0.5;-0.3,6,6,2,4,0,2,0,6,2,4,0,edgeCount
615,25,48,0.15,3,,clustered,0.5;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
614,25,43,0.15,1,,clustered,0.5;-0.3,10,10,5,5,4,-1,-6,10,10,5,4,edgeCount
613,25,38,0.15,2,,clustered,0.5;-0.3,3,3,3,0,2,3,0,3,3,0,2,edgeCount
612,25,45,0.15,2,,clustered,0.5;-0.3,6,11,4,2,0,10,6,10,10,6,0,edgeCount
611,25,45,0.15,1,,clustered,0.5;-0.3,13,11,5,8,10,-1,-6,13,11,8,10,edgeCount
610,25,44,0.15,5,,clustered,0.5;-0.3,15,15,3,12,0,17,14,17,17,14,0,edgeCount
609,25,41,0.15,2,,clustered,0.5;-0.3,8,6,3,5,0,-1,-4,-1,-1,-4,0,edgeCount
608,25,42,0.15,2,,clustered,0.5;-0.3,14,14,4,10,12,-1,-5,9,9,5,10,edgeCount
607,25,35,0.15,2,,clustered,0.5;-0.3,4,4,2,2,6,2,0,2,2,0,6,edgeCount
606,25,51,0.15,3,,clustered,0.5;-0.3,4,2,2,2,0,4,2,6,4,4,0,edgeCount
605,25,37,0.15,2,,clustered,0.5;-0.3,9,9,5,4,0,9,4,9,9,4,0,edgeCount
604,25,45,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
603,25,41,0.15,3,,clustered,0.5;-0.3,3,14,3,0,4,5,2,5,5,2,2,edgeCount
602,25,45,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
601,25,52,0.15,5,,clustered,0.5;-0.3,4,16,2,2,0,2,0,7,2,5,0,edgeCount
600,25,49,0.15,2,,clustered,0.5;-0.3,-1,-1,6,-7,2,-1,-7,-1,-1,-7,2,edgeCount
599,25,39,0.15,1,,clustered,0.5;-0.3,3,7,3,0,2,3,0,3,7,0,2,edgeCount
598,25,46,0.15,3,,clustered,0.5;-0.3,4,5,3,1,8,5,2,3,3,0,4,edgeCount
597,25,37,0.15,2,,clustered,0.5;-0.3,6,6,2,4,0,2,0,6,2,4,0,edgeCount
596,25,45,0.15,6,,clustered,0.5;-0.3,16,4,4,12,0,16,12,22,22,18,0,edgeCount
595,25,53,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
594,25,42,0.15,2,,clustered,0.5;-0.3,7,7,5,2,0,9,4,9,9,4,0,edgeCount
593,25,48,0.15,3,,clustered,0.5;-0.3,7,5,4,3,0,10,6,10,10,6,0,edgeCount
592,25,45,0.15,3,,clustered,0.5;-0.3,19,7,4,15,10,-1,-5,14,18,10,8,edgeCount
591,25,55,0.15,2,,clustered,0.5;-0.3,3,3,3,0,8,3,0,3,3,0,4,edgeCount
590,25,59,0.15,6,,clustered,0.5;-0.3,8,8,3,5,2,7,4,3,3,0,2,edgeCount
589,25,50,0.15,2,,clustered,0.5;-0.3,2,2,2,0,12,2,0,2,2,0,6,edgeCount
588,25,43,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
587,25,55,0.15,4,,clustered,0.5;-0.3,4,12,4,0,8,8,4,8,20,4,4,edgeCount
586,25,42,0.15,4,,clustered,0.5;-0.3,10,5,3,7,0,3,0,3,3,0,0,edgeCount
585,25,48,0.15,3,,clustered,0.5;-0.3,3,16,3,0,0,7,4,3,3,0,0,edgeCount
584,25,35,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
583,25,37,0.15,1,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
582,25,44,0.15,5,,clustered,0.5;-0.3,8,11,2,6,0,2,0,8,2,6,0,edgeCount
581,25,49,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
580,25,43,0.15,3,,clustered,0.5;-0.3,8,3,3,5,6,3,0,7,7,4,4,edgeCount
579,25,56,0.15,3,,clustered,0.5;-0.3,3,15,2,1,0,2,0,7,2,5,0,edgeCount
578,25,38,0.15,1,,clustered,0.5;-0.3,12,8,5,7,4,-1,-6,12,8,7,4,edgeCount
577,25,40,0.15,2,,clustered,0.5;-0.3,4,5,4,0,2,6,2,6,9,2,2,edgeCount
576,25,42,0.15,2,,clustered,0.5;-0.3,11,3,3,8,2,3,0,3,3,0,2,edgeCount
575,25,43,0.15,4,,clustered,0.5;-0.3,18,4,2,16,0,2,0,2,2,0,0,edgeCount
574,25,43,0.15,3,,clustered,0.5;-0.3,14,2,2,12,2,2,0,2,2,0,2,edgeCount
573,25,58,0.15,5,,clustered,0.5;-0.3,8,8,2,6,6,2,0,6,2,4,4,edgeCount
572,25,53,0.15,5,,clustered,0.5;-0.3,16,3,3,13,0,24,21,24,24,21,0,edgeCount
571,25,52,0.15,3,,clustered,0.5;-0.3,4,6,4,0,4,12,8,12,12,8,2,edgeCount
570,25,50,0.15,4,,clustered,0.5;-0.3,27,7,3,24,6,-1,-4,13,7,10,4,edgeCount
569,25,46,0.15,2,,clustered,0.5;-0.3,11,11,5,6,0,11,6,11,11,6,0,edgeCount
568,25,53,0.15,3,,clustered,0.5;-0.3,3,12,3,0,8,7,4,7,5,4,4,edgeCount
567,25,53,0.15,3,,clustered,0.5;-0.3,21,3,3,18,14,3,0,3,3,0,8,edgeCount
566,25,44,0.15,3,,clustered,0.5;-0.3,9,3,3,6,2,3,0,3,3,0,2,edgeCount
565,25,53,0.15,3,,clustered,0.5;-0.3,9,9,3,6,0,3,0,3,3,0,0,edgeCount
564,25,41,0.15,1,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
563,25,48,0.15,4,,clustered,0.5;-0.3,8,8,2,6,0,2,0,8,2,6,0,edgeCount
562,25,49,0.15,3,,clustered,0.5;-0.3,3,7,3,0,0,3,0,3,3,0,0,edgeCount
561,25,53,0.15,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
560,25,48,0.15,3,,clustered,0.5;-0.3,5,15,3,2,4,13,10,13,13,10,2,edgeCount
559,25,52,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
558,25,48,0.15,3,,clustered,0.5;-0.3,14,15,4,10,12,8,4,8,8,4,6,edgeCount
557,25,39,0.15,2,,clustered,0.5;-0.3,4,3,3,1,0,4,1,4,3,1,0,edgeCount
556,25,45,0.15,2,,clustered,0.5;-0.3,17,11,5,12,12,-1,-6,-1,-1,-6,8,edgeCount
555,25,41,0.15,2,,clustered,0.5;-0.3,3,3,3,0,0,5,2,5,5,2,0,edgeCount
554,25,58,0.15,5,,clustered,0.5;-0.3,4,2,2,2,8,2,0,2,2,0,4,edgeCount
553,25,48,0.15,2,,clustered,0.5;-0.3,5,5,3,2,16,-1,-4,14,18,11,8,edgeCount
552,25,39,0.15,1,,clustered,0.5;-0.3,8,8,6,2,2,-1,-7,8,8,2,2,edgeCount
551,25,50,0.15,3,,clustered,0.5;-0.3,3,3,3,0,6,7,4,7,10,4,4,edgeCount
550,25,57,0.15,2,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
549,25,54,0.15,4,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
548,25,48,0.15,2,,clustered,0.5;-0.3,4,4,4,0,4,7,3,7,8,3,2,edgeCount
547,25,40,0.15,2,,clustered,0.5;-0.3,18,22,6,12,4,16,10,16,16,10,2,edgeCount
546,25,45,0.15,2,,clustered,0.5;-0.3,5,7,3,2,8,5,2,5,7,2,8,edgeCount
545,25,29,0.15,1,,clustered,0.5;-0.3,4,10,4,0,2,4,0,4,10,0,2,edgeCount
544,25,36,0.15,3,,clustered,0.5;-0.3,18,14,5,13,0,-1,-6,-1,-1,-6,0,edgeCount
543,25,49,0.15,5,,clustered,0.5;-0.3,8,5,3,5,0,3,0,3,3,0,0,edgeCount
542,25,39,0.15,1,,clustered,0.5;-0.3,12,12,6,6,2,-1,-7,12,12,6,2,edgeCount
541,25,57,0.15,3,,clustered,0.5;-0.3,4,6,2,2,0,2,0,6,2,4,0,edgeCount
540,25,46,0.15,4,,clustered,0.5;-0.3,13,9,2,11,6,2,0,6,2,4,4,edgeCount
539,25,48,0.15,3,,clustered,0.5;-0.3,3,11,3,0,0,-1,-4,5,5,2,0,edgeCount
538,25,37,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
537,25,58,0.15,2,,clustered,0.5;-0.3,6,5,5,1,12,-1,-6,15,15,10,6,edgeCount
536,25,46,0.15,2,,clustered,0.5;-0.3,9,3,3,6,8,3,0,3,3,0,4,edgeCount
535,25,53,0.15,3,,clustered,0.5;-0.3,4,9,4,0,0,4,0,4,4,0,0,edgeCount
534,25,48,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
533,25,44,0.15,3,,clustered,0.5;-0.3,7,7,3,4,0,9,6,9,9,6,0,edgeCount
532,25,60,0.15,2,,clustered,0.5;-0.3,2,2,2,0,20,4,2,4,4,2,10,edgeCount
531,25,54,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
530,25,36,0.15,1,,clustered,0.5;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
529,25,38,0.15,3,,clustered,0.5;-0.3,6,6,4,2,0,6,2,6,6,2,0,edgeCount
528,25,43,0.15,2,,clustered,0.5;-0.3,16,8,4,12,2,-1,-5,14,14,10,2,edgeCount
527,25,46,0.15,3,,clustered,0.5;-0.3,8,8,2,6,0,2,0,2,2,0,0,edgeCount
526,25,36,0.15,1,,clustered,0.5;-0.3,7,7,7,0,6,-1,-8,7,7,0,6,edgeCount
525,25,39,0.15,2,,clustered,0.5;-0.3,4,5,4,0,4,6,2,6,6,2,4,edgeCount
524,25,48,0.15,3,,clustered,0.5;-0.3,11,6,3,8,2,3,0,3,3,0,2,edgeCount
523,25,38,0.15,1,,clustered,0.5;-0.3,12,6,6,6,4,-1,-7,12,6,6,4,edgeCount
522,25,43,0.15,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
521,25,47,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
520,25,39,0.15,3,,clustered,0.5;-0.3,10,10,2,8,0,2,0,2,2,0,0,edgeCount
519,25,58,0.15,6,,clustered,0.5;-0.3,3,2,2,1,0,7,5,6,4,4,0,edgeCount
518,25,44,0.15,2,,clustered,0.5;-0.3,8,6,5,3,8,-1,-6,13,13,8,4,edgeCount
517,25,63,0.15,4,,clustered,0.5;-0.3,4,4,3,1,4,5,2,7,9,4,2,edgeCount
516,25,45,0.15,1,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
515,25,41,0.15,3,,clustered,0.5;-0.3,12,4,2,10,2,2,0,4,2,2,2,edgeCount
514,25,37,0.15,2,,clustered,0.5;-0.3,7,7,4,3,0,7,3,7,7,3,0,edgeCount
513,25,58,0.15,6,,clustered,0.5;-0.3,8,2,2,6,0,4,2,8,4,6,0,edgeCount
512,25,44,0.15,2,,clustered,0.5;-0.3,13,7,3,10,4,-1,-4,5,5,2,4,edgeCount
511,25,44,0.15,1,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
510,25,37,0.15,2,,clustered,0.5;-0.3,4,6,3,1,0,3,0,3,3,0,0,edgeCount
509,25,41,0.15,2,,clustered,0.5;-0.3,14,8,4,10,0,4,0,4,4,0,0,edgeCount
508,25,40,0.15,1,,clustered,0.5;-0.3,3,11,3,0,4,3,0,3,11,0,4,edgeCount
507,25,44,0.15,4,,clustered,0.5;-0.3,6,2,2,4,0,2,0,2,2,0,0,edgeCount
506,25,45,0.15,3,,clustered,0.5;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
505,25,42,0.15,3,,clustered,0.5;-0.3,24,12,4,20,2,-1,-5,12,12,8,2,edgeCount
504,25,46,0.15,4,,clustered,0.5;-0.3,3,3,3,0,0,4,1,4,3,1,0,edgeCount
503,25,35,0.15,2,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
502,25,51,0.15,2,,clustered,0.5;-0.3,3,3,3,0,0,6,3,6,6,3,0,edgeCount
501,25,44,0.15,3,,clustered,0.5;-0.3,6,6,4,2,0,8,4,8,8,4,0,edgeCount
