rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
951,100,244,0.05,6,5,clustered,-1,23,23,4,19,0,29,15,15,0
950,100,268,0.05,8,7,clustered,-1,3,3,3,0,6,5,9,9,2
949,100,222,0.05,5,4,clustered,-1,20,8,5,15,0,20,20,20,0
948,100,244,0.05,5,4,clustered,-1,3,15,3,0,0,3,3,3,0
947,100,218,0.05,3,2,clustered,-1,22,22,6,16,2,-1,14,14,2
946,100,258,0.05,4,3,clustered,-1,69,69,4,65,22,-1,41,41,10
945,100,234,0.05,5,4,clustered,-1,-1,-1,6,-7,0,-1,-1,-1,0
944,100,235,0.05,3,2,clustered,-1,39,37,6,33,0,-1,-1,-1,0
942,100,230,0.05,4,3,clustered,-1,9,9,3,6,0,5,5,5,0
941,100,247,0.05,6,5,clustered,-1,38,28,5,33,0,26,26,26,0
940,100,252,0.05,4,3,clustered,-1,2,2,2,0,0,2,2,2,0
938,100,214,0.05,3,2,clustered,-1,11,11,5,6,14,-1,-1,-1,8
937,100,255,0.05,4,3,clustered,-1,20,20,4,16,6,6,6,6,2
936,100,248,0.05,3,2,clustered,-1,5,5,5,0,8,-1,-1,-1,4
935,100,234,0.05,4,3,clustered,-1,66,60,6,60,0,-1,-1,-1,0
933,100,258,0.05,4,3,clustered,-1,3,3,3,0,28,3,3,3,10
932,100,239,0.05,4,3,clustered,-1,3,3,3,0,0,3,3,3,0
931,100,253,0.05,3,2,clustered,-1,24,24,6,18,16,-1,12,12,6
930,100,233,0.05,6,5,clustered,-1,9,9,5,4,4,-1,-1,-1,2
929,100,247,0.05,5,4,clustered,-1,-1,-1,5,-6,12,-1,-1,-1,4
927,100,232,0.05,2,1,clustered,-1,2,2,2,0,20,2,2,2,10
926,100,253,0.05,4,3,clustered,-1,-1,-1,4,-5,26,-1,-1,-1,10
925,100,274,0.05,4,3,clustered,-1,-1,-1,5,-6,24,-1,-1,-1,10
924,100,245,0.05,4,3,clustered,-1,41,53,5,36,6,-1,-1,-1,4
923,100,253,0.05,1,0,clustered,-1,12,10,6,6,6,-1,12,10,6
922,100,244,0.05,3,2,clustered,-1,-1,-1,6,-7,22,-1,-1,-1,8
921,100,240,0.05,4,3,clustered,-1,8,8,4,4,0,8,8,8,0
919,100,232,0.05,2,1,clustered,-1,4,4,4,0,16,4,4,4,8
918,100,234,0.05,3,2,clustered,-1,16,6,6,10,0,-1,-1,-1,0
916,100,231,0.05,3,2,clustered,-1,18,18,4,14,12,8,8,8,6
915,100,235,0.05,3,2,clustered,-1,9,17,5,4,0,-1,-1,-1,0
914,100,224,0.05,6,5,clustered,-1,28,28,3,25,8,-1,-1,-1,4
913,100,242,0.05,1,0,clustered,-1,-1,-1,6,-7,8,-1,-1,-1,8
912,100,258,0.05,5,4,clustered,-1,54,54,5,49,0,-1,-1,-1,0
911,100,275,0.05,3,2,clustered,-1,10,8,4,6,20,-1,8,13,10
910,100,253,0.05,2,1,clustered,-1,12,12,4,8,0,8,8,8,0
909,100,252,0.05,4,3,clustered,-1,14,12,5,9,0,-1,-1,-1,0
907,100,253,0.05,5,4,clustered,-1,2,2,2,0,0,2,2,2,0
905,100,294,0.05,4,3,clustered,-1,-1,-1,4,-5,24,-1,-1,-1,8
904,100,250,0.05,4,3,clustered,-1,70,70,4,66,20,-1,14,26,8
903,100,263,0.05,6,5,clustered,-1,17,21,4,13,0,14,14,14,0
899,100,247,0.05,5,4,clustered,-1,36,36,4,32,0,-1,-1,-1,0
898,100,223,0.05,4,3,clustered,-1,-1,-1,5,-6,2,-1,-1,-1,2
897,100,271,0.05,3,2,clustered,-1,33,31,4,29,0,-1,-1,-1,0
896,100,250,0.05,3,2,clustered,-1,47,47,4,43,16,-1,21,21,8
895,100,252,0.05,3,2,clustered,-1,3,5,3,0,18,5,5,7,8
892,100,241,0.05,3,2,clustered,-1,4,4,4,0,0,6,6,6,0
891,100,247,0.05,5,4,clustered,-1,-1,-1,4,-5,4,-1,-1,-1,2
890,100,233,0.05,1,0,clustered,-1,-1,-1,6,-7,8,-1,-1,-1,8
888,100,250,0.05,3,2,clustered,-1,-1,-1,4,-5,0,-1,-1,-1,0
887,100,254,0.05,7,6,clustered,-1,5,5,3,2,2,5,5,5,2
886,100,256,0.05,4,3,clustered,-1,4,4,4,0,0,4,4,4,0
885,100,261,0.05,6,5,clustered,-1,28,24,4,24,0,14,14,14,0
884,100,231,0.05,4,3,clustered,-1,30,42,4,26,8,12,12,12,4
882,100,233,0.05,5,4,clustered,-1,15,17,5,10,0,-1,-1,-1,0
881,100,252,0.05,6,5,clustered,-1,45,45,5,40,0,-1,-1,-1,0
879,100,255,0.05,5,4,clustered,-1,7,7,3,4,0,3,7,7,0
878,100,273,0.05,7,6,clustered,-1,16,16,4,12,0,8,8,8,0
877,100,274,0.05,2,1,clustered,-1,7,7,5,2,0,-1,-1,-1,0
876,100,267,0.05,4,3,clustered,-1,-1,-1,4,-5,8,-1,-1,-1,4
873,100,260,0.05,5,4,clustered,-1,8,18,4,4,0,-1,8,8,0
872,100,229,0.05,3,2,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
871,100,230,0.05,2,1,clustered,-1,10,8,6,4,6,-1,-1,-1,4
870,100,225,0.05,6,5,clustered,-1,25,25,4,21,0,-1,-1,-1,0
869,100,258,0.05,4,3,clustered,-1,10,20,4,6,10,6,6,6,4
866,100,257,0.05,4,3,clustered,-1,15,15,3,12,0,7,7,7,0
865,100,233,0.05,5,4,clustered,-1,8,8,4,4,0,4,8,8,0
864,100,240,0.05,1,0,clustered,-1,7,8,5,2,12,-1,7,8,12
863,100,263,0.05,4,3,clustered,-1,8,12,4,4,0,8,14,14,0
862,100,260,0.05,6,5,clustered,-1,11,21,5,6,10,-1,29,29,4
861,100,267,0.05,2,1,clustered,-1,3,3,3,0,0,3,3,3,0
860,100,266,0.05,3,2,clustered,-1,3,7,3,0,0,3,3,3,0
859,100,237,0.05,1,0,clustered,-1,4,4,4,0,0,4,4,4,0
858,100,245,0.05,4,3,clustered,-1,3,3,3,0,6,7,7,7,2
857,100,236,0.05,4,3,clustered,-1,17,16,5,12,8,-1,17,18,4
856,100,253,0.05,4,3,clustered,-1,4,4,4,0,2,4,4,4,2
855,100,236,0.05,4,3,clustered,-1,38,46,4,34,22,14,32,32,10
854,100,249,0.05,2,1,clustered,-1,6,6,4,2,0,6,6,6,0
853,100,257,0.05,3,2,clustered,-1,33,41,5,28,4,-1,-1,-1,2
851,100,221,0.05,5,4,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
850,100,243,0.05,4,3,clustered,-1,39,19,5,34,0,17,17,17,0
849,100,255,0.05,4,3,clustered,-1,3,3,3,0,4,3,3,3,2
847,100,270,0.05,5,4,clustered,-1,20,20,4,16,0,20,8,8,0
845,100,230,0.05,2,1,clustered,-1,4,4,4,0,0,4,4,4,0
841,100,258,0.05,5,4,clustered,-1,8,8,3,5,8,5,5,5,4
840,100,216,0.05,4,3,clustered,-1,4,4,4,0,0,4,4,4,0
839,100,252,0.05,4,3,clustered,-1,27,35,5,22,0,-1,-1,-1,0
838,100,219,0.05,6,5,clustered,-1,3,3,3,0,0,3,3,3,0
837,100,236,0.05,4,3,clustered,-1,13,14,4,9,6,11,11,12,4
836,100,248,0.05,5,4,clustered,-1,-1,-1,4,-5,4,-1,-1,-1,2
835,100,274,0.05,6,5,clustered,-1,14,10,6,8,0,-1,-1,-1,0
833,100,217,0.05,2,1,clustered,-1,4,12,4,0,16,4,4,12,8
832,100,241,0.05,3,2,clustered,-1,7,5,5,2,0,-1,-1,-1,0
831,100,240,0.05,2,1,clustered,-1,3,9,3,0,0,3,3,3,0
830,100,238,0.05,1,0,clustered,-1,-1,-1,7,-8,2,-1,-1,-1,2
826,100,222,0.05,4,3,clustered,-1,22,22,4,18,0,8,8,8,0
823,100,249,0.05,4,3,clustered,-1,4,4,4,0,2,4,4,4,2
822,100,243,0.05,6,5,clustered,-1,3,3,3,0,6,3,3,3,2
821,100,267,0.05,2,1,clustered,-1,3,7,3,0,0,3,3,3,0
819,100,259,0.05,4,3,clustered,-1,41,41,4,37,0,15,15,15,0
818,100,230,0.05,4,3,clustered,-1,-1,-1,6,-7,0,-1,-1,-1,0
816,100,236,0.05,4,3,clustered,-1,16,16,6,10,0,-1,-1,-1,0
813,100,263,0.05,4,3,clustered,-1,62,58,4,58,0,-1,-1,-1,0
812,100,244,0.05,2,1,clustered,-1,5,15,5,0,0,9,9,9,0
810,100,265,0.05,7,6,clustered,-1,67,65,3,64,0,-1,-1,-1,0
809,100,236,0.05,4,3,clustered,-1,4,10,4,0,0,4,4,4,0
808,100,226,0.05,6,5,clustered,-1,-1,-1,3,-4,22,-1,-1,-1,10
807,100,257,0.05,2,1,clustered,-1,4,4,4,0,0,4,4,4,0
806,100,238,0.05,3,2,clustered,-1,11,11,5,6,0,-1,-1,-1,0
805,100,245,0.05,1,0,clustered,-1,3,3,3,0,0,3,3,3,0
804,100,261,0.05,6,5,clustered,-1,42,48,4,38,0,10,10,10,0
802,100,236,0.05,3,2,clustered,-1,10,16,4,6,4,6,6,12,2
801,100,251,0.05,3,2,clustered,-1,10,8,5,5,0,11,11,11,0
800,100,278,0.05,6,5,clustered,-1,16,12,4,12,0,-1,-1,-1,0
798,100,272,0.05,4,3,clustered,-1,15,13,5,10,0,-1,-1,-1,0
797,100,250,0.05,7,6,clustered,-1,34,60,3,31,0,18,18,18,0
795,100,249,0.05,2,1,clustered,-1,8,8,5,3,8,-1,-1,-1,4
794,100,258,0.05,6,5,clustered,-1,2,2,2,0,4,2,2,2,2
793,100,265,0.05,6,5,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
790,100,223,0.05,5,4,clustered,-1,25,25,5,20,0,19,19,19,0
789,100,259,0.05,4,3,clustered,-1,38,36,5,33,6,-1,-1,-1,2
788,100,255,0.05,3,2,clustered,-1,10,7,4,6,18,6,6,6,8
783,100,208,0.05,3,2,clustered,-1,19,19,5,14,0,13,13,13,0
782,100,232,0.05,4,3,clustered,-1,-1,-1,6,-7,0,-1,-1,-1,0
778,100,235,0.05,4,3,clustered,-1,5,5,3,2,20,3,5,5,8
777,100,251,0.05,4,3,clustered,-1,16,16,4,12,0,8,8,8,0
776,100,245,0.05,6,5,clustered,-1,22,8,6,16,0,28,28,28,0
775,100,243,0.05,6,5,clustered,-1,51,25,4,47,16,-1,40,46,6
774,100,219,0.05,1,0,clustered,-1,5,5,5,0,0,5,5,5,0
773,100,256,0.05,3,2,clustered,-1,-1,-1,5,-6,4,-1,-1,-1,2
772,100,270,0.05,2,1,clustered,-1,3,3,3,0,0,3,3,3,0
769,100,228,0.05,4,3,clustered,-1,24,42,4,20,0,-1,-1,-1,0
767,100,252,0.05,4,3,clustered,-1,14,16,6,8,8,-1,-1,-1,2
766,100,234,0.05,5,4,clustered,-1,11,5,4,7,0,-1,-1,-1,0
764,100,225,0.05,5,4,clustered,-1,18,28,4,14,4,8,8,8,2
763,100,229,0.05,2,1,clustered,-1,3,3,3,0,16,3,3,3,8
762,100,242,0.05,3,2,clustered,-1,22,40,6,16,20,-1,16,30,8
761,100,257,0.05,3,2,clustered,-1,9,9,3,6,0,7,7,7,0
759,100,291,0.05,4,3,clustered,-1,3,3,3,0,0,3,3,3,0
758,100,226,0.05,4,3,clustered,-1,2,2,2,0,0,2,2,2,0
757,100,239,0.05,4,3,clustered,-1,-1,-1,4,-5,0,-1,-1,-1,0
756,100,247,0.05,4,3,clustered,-1,44,46,6,38,26,-1,24,22,10
755,100,232,0.05,3,2,clustered,-1,-1,-1,4,-5,0,-1,-1,-1,0
754,100,271,0.05,8,7,clustered,-1,42,42,4,38,0,10,14,14,0
753,100,242,0.05,1,0,clustered,-1,-1,-1,6,-7,10,-1,-1,-1,10
752,100,261,0.05,4,3,clustered,-1,3,3,3,0,0,3,3,3,0
750,100,260,0.05,6,5,clustered,-1,47,47,4,43,0,-1,-1,-1,0
749,100,247,0.05,5,4,clustered,-1,56,50,5,51,0,-1,-1,-1,0
748,100,262,0.05,5,4,clustered,-1,4,26,4,0,0,-1,-1,-1,0
747,100,227,0.05,3,2,clustered,-1,8,6,3,5,4,7,3,3,2
746,100,248,0.05,9,8,clustered,-1,2,2,2,0,0,2,2,2,0
745,100,244,0.05,4,3,clustered,-1,-1,-1,5,-6,6,-1,-1,-1,2
744,100,259,0.05,4,3,clustered,-1,49,54,4,45,6,-1,-1,-1,2
741,100,230,0.05,2,1,clustered,-1,-1,-1,6,-7,4,-1,-1,-1,2
740,100,258,0.05,3,2,clustered,-1,44,44,6,38,0,-1,-1,-1,0
739,100,259,0.05,2,1,clustered,-1,10,10,4,6,0,-1,-1,-1,0
737,100,265,0.05,3,2,clustered,-1,20,20,4,16,20,6,6,14,8
736,100,246,0.05,3,2,clustered,-1,16,14,5,11,0,-1,-1,-1,0
735,100,275,0.05,5,4,clustered,-1,60,60,5,55,2,-1,-1,-1,2
734,100,229,0.05,2,1,clustered,-1,11,11,3,8,0,7,7,7,0
733,100,230,0.05,1,0,clustered,-1,6,6,6,0,0,6,6,6,0
732,100,262,0.05,6,5,clustered,-1,7,7,3,4,16,9,7,7,6
730,100,248,0.05,3,2,clustered,-1,11,11,5,6,0,17,17,17,0
729,100,279,0.05,7,6,clustered,-1,23,21,4,19,16,-1,-1,-1,8
728,100,256,0.05,3,2,clustered,-1,25,25,5,20,14,13,13,13,6
727,100,263,0.05,5,4,clustered,-1,2,2,2,0,20,2,2,2,8
726,100,266,0.05,4,3,clustered,-1,4,10,4,0,0,4,4,4,0
725,100,246,0.05,5,4,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
724,100,260,0.05,6,5,clustered,-1,69,57,4,65,0,-1,-1,-1,0
720,100,268,0.05,6,5,clustered,-1,-1,-1,4,-5,0,-1,-1,-1,0
719,100,254,0.05,4,3,clustered,-1,26,24,5,21,0,-1,-1,-1,0
718,100,224,0.05,6,5,clustered,-1,-1,-1,4,-5,20,-1,-1,-1,10
717,100,251,0.05,5,4,clustered,-1,16,20,5,11,6,11,11,11,4
715,100,252,0.05,4,3,clustered,-1,12,12,4,8,18,12,8,8,6
714,100,229,0.05,3,2,clustered,-1,15,13,5,10,8,-1,15,13,4
713,100,253,0.05,7,6,clustered,-1,15,29,5,10,2,35,21,21,2
711,100,257,0.05,3,2,clustered,-1,7,15,5,2,12,-1,-1,-1,6
710,100,230,0.05,2,1,clustered,-1,-1,-1,6,-7,20,-1,-1,-1,10
709,100,244,0.05,3,2,clustered,-1,26,26,6,20,4,20,20,26,2
708,100,257,0.05,4,3,clustered,-1,23,31,4,19,0,-1,-1,-1,0
707,100,239,0.05,3,2,clustered,-1,15,21,5,10,20,-1,-1,-1,8
706,100,246,0.05,6,5,clustered,-1,12,12,4,8,6,12,12,12,2
705,100,256,0.05,4,3,clustered,-1,33,33,4,29,0,-1,-1,-1,0
704,100,249,0.05,5,4,clustered,-1,8,10,4,4,0,-1,-1,-1,0
703,100,246,0.05,4,3,clustered,-1,36,36,4,32,16,-1,20,20,8
702,100,250,0.05,3,2,clustered,-1,21,17,4,17,28,12,6,6,14
699,100,253,0.05,2,1,clustered,-1,-1,-1,6,-7,8,-1,-1,-1,4
698,100,229,0.05,4,3,clustered,-1,25,45,5,20,0,17,17,17,0
697,100,256,0.05,1,0,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
694,100,243,0.05,4,3,clustered,-1,50,54,4,46,16,-1,8,10,8
693,100,232,0.05,5,4,clustered,-1,48,54,5,43,0,-1,-1,-1,0
692,100,275,0.05,5,4,clustered,-1,37,49,5,32,0,-1,-1,-1,0
689,100,240,0.05,5,4,clustered,-1,-1,-1,7,-8,16,-1,-1,-1,6
688,100,237,0.05,6,5,clustered,-1,3,3,3,0,6,3,3,3,2
687,100,238,0.05,1,0,clustered,-1,-1,-1,6,-7,6,-1,-1,-1,6
686,100,252,0.05,8,7,clustered,-1,2,2,2,0,8,2,2,2,4
685,100,272,0.05,5,4,clustered,-1,3,3,3,0,16,3,3,3,8
684,100,262,0.05,3,2,clustered,-1,8,6,6,2,2,-1,-1,-1,2
683,100,266,0.05,5,4,clustered,-1,69,65,5,64,0,-1,-1,-1,0
682,100,248,0.05,4,3,clustered,-1,5,5,3,2,0,5,5,5,0
680,100,240,0.05,1,0,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
679,100,226,0.05,1,0,clustered,-1,3,13,3,0,6,3,3,13,6
678,100,255,0.05,4,3,clustered,-1,11,11,5,6,2,-1,-1,-1,2
677,100,272,0.05,4,3,clustered,-1,16,16,5,11,0,-1,-1,-1,0
676,100,254,0.05,1,0,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
673,100,253,0.05,4,3,clustered,-1,20,20,4,16,4,10,10,10,2
671,100,253,0.05,4,3,clustered,-1,24,24,5,19,0,-1,-1,-1,0
669,100,231,0.05,5,4,clustered,-1,-1,-1,4,-5,2,-1,-1,-1,2
668,100,234,0.05,4,3,clustered,-1,-1,-1,5,-6,20,-1,-1,-1,8
667,100,217,0.05,5,4,clustered,-1,4,4,4,0,0,4,4,4,0
666,100,266,0.05,4,3,clustered,-1,19,19,5,14,6,-1,-1,-1,2
664,100,265,0.05,6,5,clustered,-1,2,2,2,0,0,2,2,2,0
663,100,235,0.05,4,3,clustered,-1,6,4,4,2,0,12,6,6,0
662,100,253,0.05,3,2,clustered,-1,8,8,4,4,0,8,8,8,0
661,100,205,0.05,2,1,clustered,-1,4,4,4,0,0,4,4,4,0
659,100,227,0.05,6,5,clustered,-1,85,85,5,80,4,25,25,25,2
658,100,261,0.05,3,2,clustered,-1,9,9,5,4,30,-1,-1,-1,12
657,100,276,0.05,7,6,clustered,-1,4,4,2,2,0,6,6,6,0
654,100,239,0.05,3,2,clustered,-1,11,11,5,6,10,-1,21,29,4
653,100,250,0.05,5,4,clustered,-1,-1,-1,5,-6,18,-1,-1,-1,6
652,100,254,0.05,3,2,clustered,-1,8,6,4,4,0,12,12,12,0
651,100,250,0.05,6,5,clustered,-1,10,10,4,6,0,-1,10,10,0
650,100,247,0.05,2,1,clustered,-1,23,31,3,20,24,3,3,11,14
648,100,238,0.05,2,1,clustered,-1,9,9,5,4,8,9,9,19,4
647,100,249,0.05,4,3,clustered,-1,3,3,3,0,0,3,3,3,0
646,100,253,0.05,5,4,clustered,-1,20,14,5,15,6,-1,-1,-1,2
645,100,252,0.05,3,2,clustered,-1,15,15,4,11,0,-1,-1,-1,0
644,100,255,0.05,5,4,clustered,-1,15,21,3,12,0,7,15,15,0
643,100,241,0.05,2,1,clustered,-1,8,6,5,3,24,-1,23,23,12
642,100,254,0.05,3,2,clustered,-1,4,4,4,0,0,4,4,4,0
641,100,247,0.05,6,5,clustered,-1,3,3,3,0,0,7,3,3,0
640,100,226,0.05,3,2,clustered,-1,11,31,5,6,0,11,11,11,0
638,100,242,0.05,2,1,clustered,-1,4,4,4,0,20,4,4,4,10
637,100,256,0.05,5,4,clustered,-1,9,17,5,4,0,-1,-1,-1,0
635,100,264,0.05,3,2,clustered,-1,8,18,4,4,0,8,8,8,0
634,100,255,0.05,2,1,clustered,-1,20,6,6,14,20,-1,20,8,10
633,100,256,0.05,7,6,clustered,-1,23,23,2,21,0,2,2,2,0
632,100,241,0.05,2,1,clustered,-1,12,12,5,7,0,-1,-1,-1,0
630,100,259,0.05,2,1,clustered,-1,10,6,4,6,0,4,4,4,0
629,100,244,0.05,4,3,clustered,-1,4,4,4,0,6,8,4,4,2
627,100,256,0.05,3,2,clustered,-1,32,28,6,26,34,-1,-1,-1,12
625,100,233,0.05,4,3,clustered,-1,7,7,5,2,6,-1,-1,-1,2
624,100,244,0.05,5,4,clustered,-1,37,65,5,32,0,13,21,21,0
623,100,248,0.05,3,2,clustered,-1,8,8,4,4,8,-1,-1,-1,4
621,100,218,0.05,4,3,clustered,-1,8,8,4,4,12,8,8,8,6
620,100,242,0.05,2,1,clustered,-1,5,9,5,0,0,5,5,5,0
619,100,251,0.05,2,1,clustered,-1,4,4,4,0,0,4,4,4,0
618,100,260,0.05,2,1,clustered,-1,10,14,4,6,14,-1,10,10,8
617,100,284,0.05,8,7,clustered,-1,48,48,4,44,0,26,26,26,0
616,100,234,0.05,4,3,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
615,100,243,0.05,3,2,clustered,-1,2,2,2,0,0,2,2,2,0
614,100,233,0.05,2,1,clustered,-1,4,4,4,0,0,4,4,4,0
613,100,250,0.05,4,3,clustered,-1,21,21,3,18,0,7,3,3,0
612,100,277,0.05,4,3,clustered,-1,42,42,5,37,0,-1,-1,-1,0
611,100,254,0.05,2,1,clustered,-1,4,14,4,0,0,10,10,10,0
610,100,271,0.05,6,5,clustered,-1,46,46,4,42,0,14,4,4,0
608,100,251,0.05,2,1,clustered,-1,9,9,5,4,0,7,7,7,0
605,100,254,0.05,7,6,clustered,-1,4,4,4,0,0,24,4,4,0
604,100,241,0.05,3,2,clustered,-1,25,25,5,20,0,13,13,13,0
602,100,251,0.05,2,1,clustered,-1,18,12,6,12,16,-1,18,12,8
601,100,245,0.05,5,4,clustered,-1,-1,-1,5,-6,8,-1,-1,-1,4
600,100,214,0.05,1,0,clustered,-1,-1,-1,6,-7,8,-1,-1,-1,8
599,100,238,0.05,2,1,clustered,-1,4,4,4,0,0,-1,-1,-1,0
596,100,286,0.05,4,3,clustered,-1,49,49,5,44,2,-1,27,27,2
595,100,249,0.05,2,1,clustered,-1,16,16,4,12,0,10,10,10,0
594,100,261,0.05,4,3,clustered,-1,2,2,2,0,8,2,2,2,4
593,100,246,0.05,2,1,clustered,-1,18,18,6,12,12,-1,-1,-1,6
592,100,229,0.05,5,4,clustered,-1,-1,-1,6,-7,0,-1,-1,-1,0
591,100,227,0.05,3,2,clustered,-1,9,9,5,4,0,-1,-1,-1,0
589,100,259,0.05,3,2,clustered,-1,31,25,5,26,12,-1,13,13,4
588,100,254,0.05,3,2,clustered,-1,-1,-1,5,-6,16,-1,17,21,6
587,100,255,0.05,8,7,clustered,-1,20,26,6,14,0,42,42,42,0
585,100,254,0.05,6,5,clustered,-1,61,55,5,56,16,-1,-1,-1,6
584,100,233,0.05,4,3,clustered,-1,12,12,5,7,0,-1,-1,-1,0
583,100,224,0.05,5,4,clustered,-1,48,40,4,44,0,24,24,24,0
581,100,255,0.05,2,1,clustered,-1,3,11,3,0,0,3,3,3,0
580,100,248,0.05,3,2,clustered,-1,42,42,5,37,12,-1,20,20,6
578,100,245,0.05,3,2,clustered,-1,-1,-1,5,-6,0,-1,-1,-1,0
577,100,274,0.05,10,9,clustered,-1,24,31,4,20,6,24,24,24,2
576,100,253,0.05,3,2,clustered,-1,19,11,7,12,0,-1,-1,-1,0
574,100,264,0.05,3,2,clustered,-1,-1,-1,4,-5,0,-1,-1,-1,0
573,100,307,0.05,7,6,clustered,-1,11,27,5,6,0,15,15,15,0
572,100,234,0.05,4,3,clustered,-1,3,3,3,0,8,3,3,3,4
571,100,256,0.05,5,4,clustered,-1,50,50,4,46,0,14,14,14,0
569,100,236,0.05,6,5,clustered,-1,13,25,4,9,0,13,13,13,0
568,100,226,0.05,3,2,clustered,-1,16,12,6,10,0,-1,-1,-1,0
567,100,259,0.05,2,1,clustered,-1,4,8,4,0,0,8,4,4,0
565,100,271,0.05,5,4,clustered,-1,54,50,4,50,0,-1,-1,-1,0
563,100,224,0.05,5,4,clustered,-1,-1,-1,6,-7,0,-1,-1,-1,0
562,100,253,0.05,5,4,clustered,-1,31,31,3,28,0,25,25,25,0
561,100,257,0.05,5,4,clustered,-1,3,3,3,0,0,3,3,3,0
560,100,245,0.05,6,5,clustered,-1,14,26,2,12,0,2,2,2,0
559,100,260,0.05,1,0,clustered,-1,11,11,5,6,8,-1,11,11,8
557,100,279,0.05,4,3,clustered,-1,4,14,4,0,0,4,4,4,0
555,100,229,0.05,6,5,clustered,-1,22,36,5,17,0,-1,-1,-1,0
554,100,251,0.05,2,1,clustered,-1,-1,-1,5,-6,12,-1,-1,-1,6
550,100,220,0.05,4,3,clustered,-1,5,11,4,1,0,8,4,4,0
549,100,249,0.05,3,2,clustered,-1,12,10,4,8,24,-1,26,20,8
