rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
595,100,239,0.05,5,4,random,3,3,3,0,24,3,3,3,10
594,100,217,0.05,1,0,random,4,4,4,0,0,4,4,4,0
593,100,236,0.05,2,1,random,4,5,4,0,0,4,4,4,0
592,100,223,0.05,3,2,random,3,3,3,0,0,4,3,3,0
591,100,224,0.05,4,3,random,3,3,3,0,12,3,3,3,6
590,100,245,0.05,3,2,random,3,3,3,0,0,3,3,3,0
589,100,245,0.05,4,3,random,3,3,3,0,0,3,3,3,0
588,100,242,0.05,5,4,random,3,3,3,0,0,3,3,3,0
587,100,243,0.05,3,2,random,2,2,2,0,0,2,2,2,0
586,100,246,0.05,3,2,random,4,4,4,0,16,4,4,4,8
585,100,263,0.05,5,4,random,3,3,3,0,4,3,3,3,2
584,100,217,0.05,2,1,random,4,4,4,0,0,4,4,4,0
583,100,205,0.05,3,2,random,3,3,3,0,12,3,3,3,6
582,100,224,0.05,1,0,random,4,4,4,0,0,4,4,4,0
581,100,270,0.05,5,4,random,4,4,4,0,0,4,4,4,0
580,100,263,0.05,4,3,random,3,5,3,0,6,3,3,3,2
579,100,239,0.05,3,2,random,4,4,4,0,0,4,4,4,0
578,100,249,0.05,4,3,random,4,4,4,0,12,4,4,4,4
577,100,229,0.05,3,2,random,3,3,3,0,4,3,3,3,2
576,100,245,0.05,4,3,random,3,3,3,0,0,3,3,3,0
575,100,260,0.05,3,2,random,3,3,3,0,8,3,3,3,4
574,100,237,0.05,5,4,random,3,3,3,0,0,3,3,3,0
573,100,265,0.05,5,4,random,2,2,3,-1,0,5,2,2,0
572,100,248,0.05,4,3,random,4,6,4,0,0,4,4,4,0
571,100,252,0.05,4,3,random,2,2,2,0,0,2,2,2,0
570,100,236,0.05,5,4,random,5,5,3,2,0,5,5,5,0
569,100,237,0.05,3,2,random,4,4,4,0,8,4,4,4,4
568,100,218,0.05,4,3,random,2,2,2,0,6,2,2,2,4
567,100,242,0.05,2,1,random,3,6,3,0,12,3,3,3,6
566,100,247,0.05,3,2,random,3,6,3,0,0,3,3,3,0
565,100,257,0.05,2,1,random,3,7,3,0,36,3,3,3,18
564,100,244,0.05,2,1,random,3,8,3,0,0,3,3,3,0
563,100,246,0.05,3,2,random,2,2,2,0,0,2,2,2,0
562,100,267,0.05,4,3,random,4,4,4,0,0,4,4,4,0
561,100,241,0.05,4,3,random,3,3,3,0,0,3,3,3,0
560,100,280,0.05,6,5,random,3,3,3,0,0,3,3,3,0
559,100,249,0.05,3,2,random,3,3,3,0,0,3,3,3,0
558,100,214,0.05,2,1,random,3,3,3,0,16,3,3,3,8
557,100,255,0.05,2,1,random,3,6,3,0,12,3,3,3,6
556,100,259,0.05,5,4,random,3,4,2,1,0,2,2,2,0
555,100,234,0.05,4,3,random,4,4,4,0,0,4,4,4,0
554,100,258,0.05,3,2,random,4,4,4,0,0,4,4,4,0
553,100,254,0.05,2,1,random,3,3,3,0,0,3,3,3,0
552,100,223,0.05,2,1,random,3,3,3,0,12,3,3,3,6
551,100,278,0.05,5,4,random,3,3,3,0,0,3,3,3,0
550,100,239,0.05,2,1,random,3,3,3,0,0,3,3,3,0
549,100,241,0.05,2,1,random,4,4,4,0,0,4,4,4,0
548,100,283,0.05,4,3,random,3,3,3,0,0,3,3,3,0
547,100,273,0.05,7,6,random,3,3,3,0,42,3,3,3,18
546,100,239,0.05,4,3,random,2,2,2,0,0,2,2,2,0
545,100,242,0.05,4,3,random,3,5,3,0,10,3,3,3,4
544,100,248,0.05,5,4,random,3,3,3,0,0,3,3,3,0
543,100,251,0.05,7,6,random,2,2,2,0,0,2,2,2,0
542,100,249,0.05,4,3,random,3,3,3,0,0,3,3,3,0
541,100,205,0.05,1,0,random,6,6,6,0,2,6,6,6,2
540,100,248,0.05,4,3,random,3,3,3,0,8,3,3,3,4
539,100,245,0.05,4,3,random,2,2,2,0,0,2,2,2,0
538,100,262,0.05,2,1,random,4,4,2,2,0,2,2,2,0
537,100,251,0.05,2,1,random,4,5,4,0,4,4,4,4,2
536,100,237,0.05,3,2,random,4,10,4,0,12,4,4,4,4
535,100,230,0.05,2,1,random,3,3,3,0,0,3,3,3,0
534,100,237,0.05,3,2,random,3,3,3,0,30,3,3,3,12
533,100,241,0.05,3,2,random,4,5,4,0,0,4,4,4,0
532,100,225,0.05,5,4,random,3,3,3,0,0,3,3,3,0
531,100,219,0.05,5,4,random,2,2,2,0,6,2,2,2,4
530,100,232,0.05,2,1,random,3,3,3,0,0,3,3,3,0
529,100,244,0.05,4,3,random,3,11,3,0,0,3,3,3,0
528,100,250,0.05,5,4,random,3,3,3,0,0,3,3,3,0
527,100,243,0.05,2,1,random,5,6,4,1,20,7,7,7,10
526,100,256,0.05,3,2,random,4,6,4,0,0,4,4,4,0
525,100,228,0.05,5,4,random,4,6,4,0,0,4,4,4,0
524,100,265,0.05,5,4,random,3,3,3,0,0,3,3,3,0
523,100,238,0.05,2,1,random,4,6,4,0,0,4,4,4,0
522,100,251,0.05,4,3,random,4,4,4,0,0,4,4,4,0
521,100,243,0.05,7,6,random,2,2,2,0,0,2,2,2,0
520,100,259,0.05,1,0,random,4,6,4,0,10,4,4,6,10
519,100,217,0.05,4,3,random,4,4,4,0,4,4,4,4,2
518,100,238,0.05,3,2,random,3,3,3,0,4,3,3,3,2
517,100,245,0.05,6,5,random,2,2,2,0,6,2,2,2,4
516,100,257,0.05,2,1,random,5,6,5,0,12,7,7,8,6
515,100,239,0.05,2,1,random,4,6,2,2,8,2,2,2,4
514,100,197,0.05,2,1,random,5,5,5,0,0,5,5,5,0
513,100,251,0.05,2,1,random,4,7,4,0,12,4,4,6,6
512,100,256,0.05,3,2,random,4,4,4,0,0,4,4,4,0
511,100,235,0.05,2,1,random,4,4,4,0,0,4,4,4,0
510,100,220,0.05,5,4,random,4,4,4,0,16,4,4,4,8
509,100,252,0.05,3,2,random,4,4,4,0,0,4,4,4,0
508,100,238,0.05,4,3,random,3,3,3,0,0,3,3,3,0
507,100,246,0.05,4,3,random,2,2,2,0,0,2,2,2,0
506,100,238,0.05,2,1,random,3,3,3,0,0,3,3,3,0
505,100,251,0.05,3,2,random,3,3,3,0,0,3,3,3,0
504,100,269,0.05,5,4,random,4,6,4,0,0,4,4,4,0
503,100,235,0.05,4,3,random,3,3,3,0,16,3,3,3,8
502,100,247,0.05,6,5,random,2,2,2,0,0,2,2,2,0
501,100,248,0.05,1,0,random,6,7,6,0,4,6,6,7,4
500,100,219,0.05,5,4,random,3,3,3,0,0,3,3,3,0
499,100,257,0.05,6,5,random,3,3,3,0,6,3,3,3,2
498,100,243,0.05,2,1,random,5,5,5,0,12,5,5,5,6
497,100,229,0.05,3,2,random,3,3,3,0,16,3,3,3,10
496,100,230,0.05,3,2,random,3,3,3,0,12,3,3,3,6
495,100,265,0.05,6,5,random,2,2,2,0,0,2,2,2,0
494,100,236,0.05,2,1,random,2,2,2,0,0,2,2,2,0
493,100,223,0.05,5,4,random,3,3,3,0,0,3,3,3,0
492,100,253,0.05,1,0,random,4,4,4,0,0,4,4,4,0
491,100,248,0.05,3,2,random,3,3,3,0,0,3,3,3,0
490,100,263,0.05,5,4,random,5,5,3,2,0,3,5,5,0
489,100,241,0.05,3,2,random,3,3,3,0,16,3,3,3,8
488,100,259,0.05,7,6,random,3,3,3,0,6,3,3,3,4
487,100,266,0.05,4,3,random,3,3,3,0,0,3,3,3,0
486,100,233,0.05,2,1,random,3,3,3,0,4,3,3,3,2
485,100,228,0.05,4,3,random,3,3,3,0,0,3,3,3,0
484,100,255,0.05,2,1,random,5,8,5,0,0,5,5,5,0
483,100,234,0.05,5,4,random,3,3,3,0,4,3,3,3,2
482,100,242,0.05,1,0,random,5,5,5,0,0,5,5,5,0
481,100,273,0.05,9,8,random,3,3,3,0,0,3,3,3,0
480,100,253,0.05,3,2,random,3,3,3,0,0,3,3,3,0
479,100,262,0.05,5,4,random,3,3,3,0,8,3,3,3,4
478,100,264,0.05,4,3,random,3,3,3,0,10,3,3,3,4
477,100,206,0.05,1,0,random,2,2,2,0,0,2,2,2,0
476,100,258,0.05,5,4,random,2,2,2,0,0,2,2,2,0
475,100,287,0.05,6,5,random,3,3,3,0,6,3,3,3,2
474,100,242,0.05,1,0,random,3,3,3,0,6,3,3,3,6
473,100,262,0.05,5,4,random,2,2,2,0,16,2,2,2,6
472,100,247,0.05,4,3,random,3,3,3,0,22,3,3,3,8
471,100,232,0.05,4,3,random,4,4,4,0,0,4,4,4,0
470,100,240,0.05,1,0,random,3,3,3,0,0,3,3,3,0
469,100,264,0.05,5,4,random,3,3,3,0,20,3,3,3,6
468,100,260,0.05,3,2,random,4,4,4,0,0,4,4,4,0
467,100,248,0.05,6,5,random,3,3,3,0,0,3,3,3,0
466,100,245,0.05,4,3,random,2,2,2,0,0,2,2,2,0
465,100,234,0.05,4,3,random,3,3,3,0,2,3,3,3,2
464,100,240,0.05,2,1,random,4,4,4,0,0,4,4,4,0
463,100,265,0.05,3,2,random,3,3,3,0,16,3,3,3,6
462,100,236,0.05,5,4,random,2,2,2,0,0,2,2,2,0
461,100,253,0.05,7,6,random,2,2,2,0,4,2,2,2,2
460,100,247,0.05,3,2,random,3,5,3,0,20,3,3,3,10
459,100,238,0.05,4,3,random,2,2,2,0,0,2,2,2,0
458,100,274,0.05,3,2,random,4,5,4,0,0,4,4,4,0
457,100,242,0.05,5,4,random,3,3,3,0,0,3,3,3,0
456,100,270,0.05,6,5,random,3,3,3,0,0,3,3,3,0
455,100,253,0.05,1,0,random,4,4,4,0,0,4,4,4,0
454,100,228,0.05,2,1,random,4,8,4,0,12,4,4,4,6
453,100,240,0.05,2,1,random,3,5,3,0,16,3,3,6,8
452,100,244,0.05,2,1,random,3,6,3,0,10,3,3,3,6
451,100,232,0.05,2,1,random,4,6,4,0,12,4,4,6,6
450,100,260,0.05,3,2,random,3,6,3,0,20,3,3,3,8
449,100,257,0.05,1,0,random,4,5,4,0,10,4,4,5,10
448,100,239,0.05,4,3,random,4,7,4,0,0,4,4,4,0
447,100,254,0.05,5,4,random,3,3,3,0,0,3,3,3,0
446,100,234,0.05,3,2,random,4,6,4,0,0,4,4,4,0
445,100,249,0.05,2,1,random,4,4,4,0,0,4,4,4,0
444,100,227,0.05,3,2,random,3,3,3,0,0,3,3,3,0
443,100,234,0.05,3,2,random,4,4,4,0,0,4,4,4,0
442,100,242,0.05,2,1,random,3,6,3,0,24,3,3,3,12
441,100,238,0.05,3,2,random,4,4,4,0,0,4,4,4,0
440,100,253,0.05,2,1,random,4,4,4,0,8,4,4,4,4
439,100,259,0.05,4,3,random,3,3,3,0,0,3,3,3,0
438,100,229,0.05,4,3,random,3,5,3,0,16,3,3,3,8
437,100,265,0.05,3,2,random,2,2,2,0,22,2,2,2,12
436,100,257,0.05,5,4,random,6,9,4,2,10,6,6,6,4
435,100,264,0.05,5,4,random,3,3,3,0,8,3,3,3,6
434,100,247,0.05,3,2,random,3,3,3,0,0,3,3,3,0
433,100,228,0.05,3,2,random,4,5,4,0,8,4,4,4,4
432,100,235,0.05,3,2,random,3,3,3,0,0,3,3,3,0
431,100,250,0.05,5,4,random,4,4,4,0,0,4,4,4,0
430,100,285,0.05,7,6,random,3,3,3,0,0,3,3,3,0
429,100,233,0.05,2,1,random,2,2,2,0,8,2,2,2,8
428,100,242,0.05,3,2,random,4,5,4,0,16,4,4,4,8
427,100,220,0.05,6,5,random,2,2,2,0,0,2,2,2,0
426,100,254,0.05,3,2,random,4,11,4,0,0,4,4,4,0
425,100,250,0.05,6,5,random,3,3,3,0,0,3,3,3,0
424,100,234,0.05,3,2,random,4,4,4,0,10,4,4,4,6
423,100,242,0.05,3,2,random,3,3,3,0,0,3,3,3,0
422,100,256,0.05,4,3,random,2,2,2,0,0,2,2,2,0
421,100,267,0.05,4,3,random,3,4,3,0,14,3,3,3,4
420,100,238,0.05,4,3,random,4,4,4,0,0,4,4,4,0
419,100,268,0.05,5,4,random,2,2,2,0,0,2,2,2,0
418,100,228,0.05,4,3,random,4,4,4,0,0,4,4,4,0
417,100,234,0.05,4,3,random,3,3,3,0,2,3,3,3,2
416,100,258,0.05,3,2,random,3,3,3,0,12,3,3,3,6
415,100,252,0.05,4,3,random,3,3,3,0,12,3,3,3,4
414,100,245,0.05,4,3,random,3,3,2,1,10,2,2,2,4
413,100,251,0.05,2,1,random,4,4,4,0,0,4,4,4,0
412,100,239,0.05,6,5,random,4,4,4,0,0,4,4,4,0
411,100,244,0.05,2,1,random,4,4,4,0,0,4,4,4,0
410,100,254,0.05,3,2,random,3,3,3,0,0,3,3,3,0
409,100,239,0.05,5,4,random,2,2,2,0,0,2,2,2,0
408,100,239,0.05,3,2,random,3,5,2,1,0,2,2,2,0
407,100,249,0.05,7,6,random,2,2,2,0,6,2,2,2,2
406,100,248,0.05,3,2,random,3,3,3,0,12,3,3,3,6
405,100,253,0.05,4,3,random,3,3,3,0,0,3,3,3,0
404,100,267,0.05,5,4,random,3,3,3,0,0,3,3,3,0
403,100,262,0.05,3,2,random,3,3,3,0,0,3,3,3,0
402,100,239,0.05,3,2,random,4,4,4,0,8,4,4,4,4
401,100,243,0.05,4,3,random,3,10,3,0,8,3,3,3,4
400,100,247,0.05,5,4,random,3,3,3,0,6,3,3,3,4
399,100,258,0.05,1,0,random,4,4,4,0,8,4,4,4,8
398,100,236,0.05,8,7,random,3,3,3,0,0,3,3,3,0
397,100,255,0.05,4,3,random,3,3,3,0,12,3,3,3,4
396,100,241,0.05,5,4,random,2,2,2,0,0,3,2,2,0
395,100,229,0.05,6,5,random,2,2,2,0,0,2,2,2,0
394,100,246,0.05,2,1,random,4,4,4,0,0,4,4,4,0
393,100,267,0.05,3,2,random,3,8,3,0,0,3,3,3,0
392,100,237,0.05,6,5,random,3,3,3,0,0,3,3,3,0
391,100,234,0.05,4,3,random,3,6,3,0,0,3,3,3,0
390,100,281,0.05,1,0,random,3,5,3,0,10,3,3,5,10
389,100,246,0.05,7,6,random,3,3,3,0,0,3,3,3,0
388,100,228,0.05,1,0,random,4,6,4,0,10,4,4,6,10
387,100,211,0.05,3,2,random,4,4,4,0,12,4,4,4,6
386,100,247,0.05,6,5,random,3,3,3,0,0,3,3,3,0
385,100,255,0.05,7,6,random,3,3,3,0,0,3,3,3,0
384,100,247,0.05,2,1,random,4,5,4,0,0,4,4,4,0
383,100,247,0.05,3,2,random,3,3,3,0,0,3,3,3,0
382,100,261,0.05,6,5,random,3,3,3,0,4,3,3,3,2
381,100,257,0.05,5,4,random,2,2,2,0,0,2,2,2,0
380,100,238,0.05,5,4,random,3,3,3,0,2,3,3,3,2
379,100,260,0.05,7,6,random,2,2,2,0,0,2,2,2,0
378,100,263,0.05,5,4,random,2,2,2,0,0,2,2,2,0
377,100,242,0.05,3,2,random,3,3,3,0,0,3,3,3,0
376,100,245,0.05,6,5,random,3,3,3,0,0,3,3,3,0
375,100,264,0.05,5,4,random,3,3,3,0,6,3,3,3,2
374,100,233,0.05,1,0,random,4,4,4,0,0,4,4,4,0
373,100,257,0.05,6,5,random,2,2,2,0,6,2,2,2,2
372,100,264,0.05,5,4,random,3,3,3,0,0,3,3,3,0
371,100,223,0.05,2,1,random,5,7,5,0,0,5,5,5,0
370,100,257,0.05,1,0,random,3,3,3,0,0,3,3,3,0
369,100,225,0.05,2,1,random,5,5,5,0,4,5,5,5,2
368,100,265,0.05,6,5,random,3,3,3,0,0,3,3,3,0
367,100,278,0.05,5,4,random,3,3,3,0,0,3,3,3,0
366,100,222,0.05,2,1,random,3,3,3,0,10,3,3,3,6
365,100,233,0.05,3,2,random,5,6,5,0,0,5,5,5,0
364,100,260,0.05,5,4,random,3,3,3,0,0,3,3,3,0
363,100,281,0.05,6,5,random,3,3,3,0,0,3,3,3,0
362,100,249,0.05,2,1,random,4,4,4,0,12,4,4,4,8
361,100,257,0.05,2,1,random,3,4,3,0,0,3,3,3,0
360,100,245,0.05,3,2,random,4,4,4,0,0,4,4,4,0
359,100,236,0.05,3,2,random,3,3,3,0,0,3,3,3,0
358,100,275,0.05,4,3,random,3,3,3,0,8,3,3,3,4
357,100,235,0.05,2,1,random,3,3,3,0,0,4,3,3,0
356,100,230,0.05,5,4,random,3,3,3,0,4,3,3,3,2
355,100,237,0.05,2,1,random,3,3,3,0,12,3,3,3,6
354,100,253,0.05,4,3,random,2,2,2,0,0,2,2,2,0
353,100,274,0.05,4,3,random,2,2,2,0,10,2,2,2,4
352,100,255,0.05,4,3,random,2,2,2,0,8,2,2,2,4
351,100,269,0.05,1,0,random,3,3,3,0,0,3,3,3,0
350,100,248,0.05,3,2,random,2,2,2,0,8,2,2,2,4
349,100,244,0.05,5,4,random,4,4,4,0,0,4,4,4,0
348,100,230,0.05,4,3,random,3,3,3,0,4,3,3,3,2
347,100,230,0.05,1,0,random,2,2,2,0,0,2,2,2,0
346,100,238,0.05,7,6,random,2,2,2,0,4,2,2,2,2
345,100,250,0.05,4,3,random,3,3,3,0,0,3,3,3,0
344,100,255,0.05,3,2,random,2,2,2,0,0,2,2,2,0
343,100,230,0.05,3,2,random,3,3,3,0,18,3,3,3,8
342,100,243,0.05,4,3,random,3,3,3,0,16,3,3,3,6
341,100,257,0.05,5,4,random,3,3,3,0,0,3,3,3,0
340,100,250,0.05,1,0,random,4,4,4,0,0,4,4,4,0
339,100,265,0.05,3,2,random,3,3,3,0,34,3,3,3,14
338,100,265,0.05,2,1,random,4,6,4,0,0,4,4,4,0
337,100,261,0.05,7,6,random,2,2,2,0,0,2,2,2,0
336,100,253,0.05,2,1,random,4,7,4,0,0,4,4,4,0
335,100,251,0.05,3,2,random,4,4,4,0,0,4,4,4,0
334,100,229,0.05,3,2,random,3,3,3,0,0,3,3,3,0
333,100,280,0.05,3,2,random,4,4,4,0,6,4,4,4,2
332,100,238,0.05,2,1,random,3,3,3,0,0,3,3,3,0
331,100,246,0.05,4,3,random,3,3,3,0,4,3,3,3,2
330,100,254,0.05,5,4,random,3,3,2,1,0,2,2,2,0
329,100,272,0.05,3,2,random,3,3,3,0,0,3,3,3,0
328,100,255,0.05,4,3,random,3,7,3,0,0,3,3,3,0
327,100,264,0.05,4,3,random,3,3,3,0,0,3,3,3,0
326,100,240,0.05,1,0,random,4,4,4,0,10,4,4,4,10
325,100,226,0.05,2,1,random,3,3,3,0,0,3,3,3,0
324,100,240,0.05,2,1,random,3,5,3,0,0,3,3,3,0
323,100,258,0.05,5,4,random,3,3,3,0,0,3,3,3,0
322,100,264,0.05,5,4,random,3,3,3,0,0,3,3,3,0
321,100,273,0.05,2,1,random,3,5,3,0,4,3,3,3,2
320,100,258,0.05,5,4,random,3,3,3,0,4,3,3,3,2
319,100,247,0.05,3,2,random,4,4,3,1,0,4,4,4,0
318,100,229,0.05,2,1,random,7,8,4,3,8,4,4,4,4
317,100,231,0.05,5,4,random,4,4,4,0,0,10,4,4,0
316,100,224,0.05,4,3,random,2,2,2,0,0,2,2,2,0
315,100,234,0.05,2,1,random,3,6,3,0,0,3,3,3,0
314,100,242,0.05,3,2,random,3,6,3,0,0,3,3,3,0
313,100,271,0.05,6,5,random,4,4,4,0,4,4,4,4,2
312,100,250,0.05,2,1,random,4,6,4,0,16,4,4,4,8
311,100,246,0.05,6,5,random,2,2,2,0,12,2,2,2,4
310,100,252,0.05,4,3,random,4,6,4,0,10,4,4,6,4
309,100,233,0.05,1,0,random,3,3,3,0,18,3,3,3,18
308,100,230,0.05,5,4,random,3,3,3,0,4,3,3,3,2
307,100,240,0.05,7,6,random,2,2,2,0,0,2,2,2,0
306,100,235,0.05,4,3,random,4,4,4,0,0,4,4,4,0
305,100,256,0.05,3,2,random,3,3,3,0,0,3,3,3,0
304,100,276,0.05,3,2,random,3,3,3,0,0,3,3,3,0
303,100,247,0.05,7,6,random,2,2,2,0,10,2,2,2,4
302,100,257,0.05,5,4,random,3,3,3,0,0,3,3,3,0
301,100,227,0.05,4,3,random,4,4,4,0,12,4,4,4,8
300,100,234,0.05,3,2,random,4,4,4,0,0,4,4,4,0
299,100,260,0.05,3,2,random,3,3,3,0,0,3,3,3,0
298,100,252,0.05,2,1,random,4,4,4,0,0,4,4,4,0
297,100,238,0.05,4,3,random,4,4,4,0,0,4,4,4,0
296,100,240,0.05,1,0,random,4,4,4,0,0,4,4,4,0
295,100,242,0.05,4,3,random,4,6,4,0,18,4,4,4,10
294,100,241,0.05,4,3,random,3,3,3,0,22,3,3,3,8
293,100,253,0.05,3,2,random,4,4,4,0,0,4,4,4,0
292,100,268,0.05,1,0,random,5,6,5,0,4,5,5,6,4
291,100,248,0.05,3,2,random,4,7,4,0,0,4,4,4,0
290,100,272,0.05,5,4,random,3,3,3,0,0,3,3,3,0
289,100,244,0.05,4,3,random,4,7,4,0,0,4,4,4,0
288,100,266,0.05,5,4,random,3,3,3,0,28,3,3,3,10
287,100,266,0.05,4,3,random,4,6,4,0,0,4,4,4,0
286,100,249,0.05,2,1,random,4,8,4,0,12,4,4,4,6
285,100,240,0.05,4,3,random,3,3,3,0,0,3,3,3,0
284,100,272,0.05,7,6,random,3,3,3,0,0,3,3,3,0
283,100,238,0.05,4,3,random,2,2,2,0,4,2,2,2,2
282,100,250,0.05,4,3,random,3,3,3,0,10,3,3,3,4
281,100,259,0.05,3,2,random,2,2,2,0,12,2,2,2,4
280,100,240,0.05,2,1,random,4,4,4,0,4,4,4,4,2
279,100,239,0.05,4,3,random,2,2,2,0,0,2,2,2,0
278,100,245,0.05,4,3,random,3,3,3,0,0,3,3,3,0
277,100,236,0.05,2,1,random,5,8,5,0,8,5,5,5,4
276,100,236,0.05,1,0,random,4,4,4,0,0,4,4,4,0
275,100,235,0.05,2,1,random,4,4,4,0,12,4,4,4,6
274,100,255,0.05,4,3,random,2,2,2,0,20,2,2,2,8
273,100,237,0.05,5,4,random,3,3,3,0,0,3,3,3,0
272,100,249,0.05,3,2,random,2,2,2,0,24,2,2,2,12
271,100,231,0.05,4,3,random,3,3,3,0,12,3,3,3,6
270,100,252,0.05,2,1,random,2,2,2,0,8,2,2,2,4
269,100,235,0.05,5,4,random,2,2,2,0,8,2,2,2,4
268,100,224,0.05,5,4,random,3,3,3,0,0,3,3,3,0
267,100,234,0.05,5,4,random,3,3,3,0,0,3,3,3,0
266,100,268,0.05,4,3,random,2,2,2,0,0,2,2,2,0
265,100,263,0.05,6,5,random,2,2,2,0,0,2,2,2,0
264,100,243,0.05,5,4,random,4,4,4,0,0,4,4,4,0
263,100,215,0.05,3,2,random,2,2,2,0,0,2,2,2,0
262,100,234,0.05,3,2,random,4,6,2,2,22,2,2,2,10
261,100,234,0.05,6,5,random,2,2,2,0,0,2,2,2,0
260,100,240,0.05,4,3,random,3,3,2,1,0,2,2,2,0
259,100,260,0.05,4,3,random,3,3,3,0,0,3,3,3,0
258,100,246,0.05,3,2,random,3,3,3,0,0,3,3,3,0
257,100,223,0.05,2,1,random,3,3,3,0,22,3,3,3,12
256,100,236,0.05,3,2,random,4,5,4,0,4,4,4,4,2
255,100,264,0.05,6,5,random,2,2,2,0,6,2,2,2,2
254,100,240,0.05,1,0,random,5,6,5,0,6,5,5,6,6
253,100,253,0.05,4,3,random,2,2,2,0,0,2,2,2,0
252,100,256,0.05,5,4,random,3,3,3,0,6,3,3,3,4
251,100,253,0.05,3,2,random,4,7,4,0,8,4,4,4,4
250,100,235,0.05,5,4,random,3,4,3,0,10,3,3,3,6
249,100,248,0.05,7,6,random,2,2,2,0,0,2,2,2,0
248,100,236,0.05,2,1,random,4,8,4,0,0,4,4,4,0
247,100,259,0.05,2,1,random,2,2,2,0,0,2,2,2,0
246,100,264,0.05,4,3,random,2,2,2,0,0,2,2,2,0
245,100,220,0.05,3,2,random,4,6,3,1,0,4,4,4,0
244,100,248,0.05,6,5,random,3,3,3,0,6,3,3,3,2
243,100,252,0.05,8,7,random,3,3,3,0,0,3,3,3,0
242,100,233,0.05,3,2,random,4,9,4,0,10,4,4,4,4
241,100,252,0.05,7,6,random,2,2,2,0,0,2,2,2,0
240,100,263,0.05,4,3,random,2,2,2,0,2,2,2,2,2
239,100,274,0.05,5,4,random,3,3,3,0,10,3,3,3,4
238,100,271,0.05,5,4,random,2,2,2,0,20,2,2,2,8
237,100,233,0.05,4,3,random,3,3,3,0,6,3,3,3,2
236,100,282,0.05,4,3,random,3,3,3,0,0,3,3,3,0
235,100,252,0.05,4,3,random,3,3,3,0,10,3,3,3,6
234,100,264,0.05,3,2,random,2,2,2,0,0,2,2,2,0
233,100,265,0.05,4,3,random,3,3,3,0,22,3,3,3,10
232,100,236,0.05,4,3,random,3,3,3,0,0,3,3,3,0
231,100,254,0.05,4,3,random,3,11,3,0,14,3,3,3,6
230,100,271,0.05,6,5,random,2,2,2,0,0,2,2,2,0
229,100,256,0.05,3,2,random,4,6,4,0,14,4,4,4,6
228,100,250,0.05,1,0,random,4,4,4,0,0,4,4,4,0
227,100,267,0.05,2,1,random,4,6,4,0,0,4,4,4,0
226,100,250,0.05,5,4,random,3,3,3,0,0,3,3,3,0
225,100,265,0.05,4,3,random,3,3,3,0,0,3,3,3,0
224,100,256,0.05,5,4,random,3,3,3,0,0,3,3,3,0
223,100,252,0.05,5,4,random,2,2,2,0,0,2,2,2,0
222,100,239,0.05,3,2,random,3,3,3,0,20,3,3,3,10
221,100,231,0.05,3,2,random,2,2,2,0,0,2,2,2,0
220,100,258,0.05,4,3,random,2,2,2,0,6,2,2,2,2
219,100,239,0.05,2,1,random,2,2,2,0,0,2,2,2,0
218,100,251,0.05,4,3,random,3,3,3,0,16,3,3,3,8
217,100,259,0.05,3,2,random,3,3,2,1,0,2,2,2,0
216,100,229,0.05,7,6,random,5,5,3,2,0,5,5,5,0
215,100,244,0.05,2,1,random,3,4,3,0,14,3,3,3,8
214,100,251,0.05,4,3,random,3,3,3,0,0,3,3,3,0
213,100,287,0.05,2,1,random,3,4,3,0,12,3,3,3,6
212,100,257,0.05,4,3,random,3,3,3,0,0,3,3,3,0
211,100,252,0.05,5,4,random,2,2,2,0,0,2,2,2,0
210,100,274,0.05,1,0,random,4,4,4,0,0,4,4,4,0
209,100,240,0.05,3,2,random,2,2,2,0,14,2,2,2,8
208,100,252,0.05,4,3,random,2,2,2,0,0,2,2,2,0
207,100,254,0.05,4,3,random,4,4,4,0,16,4,4,4,6
206,100,246,0.05,2,1,random,3,4,3,0,0,3,3,3,0
205,100,272,0.05,1,0,random,4,4,4,0,4,4,4,4,4
204,100,247,0.05,3,2,random,4,5,4,0,8,4,4,4,4
203,100,280,0.05,2,1,random,3,3,3,0,0,3,3,3,0
202,100,241,0.05,4,3,random,3,3,3,0,12,3,3,3,4
201,100,238,0.05,4,3,random,3,3,3,0,0,3,3,3,0
200,100,259,0.05,2,1,random,4,4,4,0,0,4,6,6,0
199,100,248,0.05,2,1,random,3,5,3,0,0,3,3,3,0
198,100,263,0.05,2,1,random,3,3,2,1,0,2,2,2,0
197,100,241,0.05,3,2,random,3,3,3,0,0,3,3,3,0
196,100,240,0.05,5,4,random,2,2,2,0,0,2,2,2,0
195,100,261,0.05,3,2,random,3,7,3,0,0,3,3,3,0
194,100,242,0.05,5,4,random,2,2,2,0,0,2,2,2,0
193,100,267,0.05,2,1,random,3,7,3,0,20,3,3,3,10
192,100,243,0.05,3,2,random,2,2,2,0,0,2,2,2,0
191,100,249,0.05,3,2,random,3,3,3,0,0,3,3,3,0
190,100,256,0.05,2,1,random,3,3,2,1,28,2,2,2,14
189,100,234,0.05,5,4,random,2,2,2,0,26,2,2,2,12
188,100,237,0.05,4,3,random,6,7,4,2,4,6,6,6,2
