rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
1211,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1210,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1209,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1208,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1207,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1206,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1205,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1204,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1203,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1202,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1201,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1200,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1199,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1198,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1197,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1196,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1195,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1194,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1193,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1192,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1191,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1190,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1189,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1188,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1187,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1186,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1185,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1184,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1183,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1182,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1181,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1180,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1179,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1178,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1177,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1176,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1175,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1174,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1173,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1172,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1171,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1170,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1169,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1168,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1167,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1166,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1165,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1164,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1163,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1162,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1161,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1160,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1159,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1158,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1157,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1156,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1155,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1154,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1153,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1152,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1151,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1150,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1149,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1148,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1147,50,135,0.119,5,4,random,2,2,3,-1,0,9,2,2,0
1146,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1145,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1144,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1143,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1142,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1141,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1140,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1139,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1138,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1137,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1136,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1135,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1134,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1133,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1132,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1131,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1130,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1129,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1128,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1127,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1126,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1125,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1124,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1123,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1122,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1121,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1120,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1119,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1118,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1117,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1116,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1115,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1114,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1113,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1112,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1111,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1110,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1109,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1108,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1107,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1106,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1105,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1104,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1103,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1102,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1101,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1100,50,135,0.119,5,4,random,4,4,3,1,0,3,3,3,0
1099,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1098,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1097,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1096,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1095,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1094,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1093,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1092,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1091,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1090,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1089,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1088,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1087,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1086,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1085,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1084,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1083,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1082,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1081,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1080,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1079,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1078,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1077,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1076,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1075,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1074,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1073,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1072,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1071,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1070,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1069,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1068,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1067,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1066,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1065,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1064,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1063,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1062,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1061,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1060,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1059,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1058,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1057,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1056,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1055,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1054,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1053,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1052,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1051,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1050,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1049,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1048,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1047,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1046,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1045,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1044,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1043,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1042,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1041,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1040,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1039,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1038,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1037,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1036,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1035,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1034,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1033,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1032,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1031,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1030,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1029,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1028,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1027,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1026,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
1025,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1024,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1023,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1022,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1021,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1020,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1019,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1018,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1017,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1016,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1015,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1014,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1013,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1012,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1011,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1010,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1009,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
1008,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1007,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1006,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1005,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1004,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1003,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1002,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1001,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
1000,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
999,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
998,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
997,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
996,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
995,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
994,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
993,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
992,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
991,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
990,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
989,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
988,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
987,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
986,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
985,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
984,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
983,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
982,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
981,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
980,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
979,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
978,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
977,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
976,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
975,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
974,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
973,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
972,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
971,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
970,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
969,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
968,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
967,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
966,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
965,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
964,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
963,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
962,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
961,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
960,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
959,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
958,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
957,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
956,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
955,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
954,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
953,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
952,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
951,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
950,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
949,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
948,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
947,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
946,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
945,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
944,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
943,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
942,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
941,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
940,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
939,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
938,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
937,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
936,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
935,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
934,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
933,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
932,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
931,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
930,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
929,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
928,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
927,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
926,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
925,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
924,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
923,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
922,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
921,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
920,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
919,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
918,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
917,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
916,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
915,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
914,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
913,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
912,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
911,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
910,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
909,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
908,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
907,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
906,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
905,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
904,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
903,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
902,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
901,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
900,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
899,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
898,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
897,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
896,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
895,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
894,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
893,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
892,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
891,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
890,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
889,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
888,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
887,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
886,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
885,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
884,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
883,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
882,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
881,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
880,50,135,0.119,5,4,random,3,4,3,0,0,3,3,3,0
879,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
878,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
877,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
876,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
875,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
874,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
873,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
872,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
871,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
870,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
869,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
868,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
867,50,135,0.119,5,4,random,2,2,3,-1,0,5,2,2,0
866,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
865,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
864,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
863,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
862,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
861,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
860,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
859,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
858,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
857,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
856,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
855,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
854,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
853,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
852,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
851,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
850,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
849,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
848,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
847,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
846,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
845,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
844,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
843,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
842,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
841,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
840,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
839,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
838,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
837,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
836,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
835,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
834,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
833,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
832,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
831,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
830,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
829,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
828,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
827,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
826,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
825,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
824,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
823,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
822,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
821,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
820,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
819,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
818,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
817,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
816,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
815,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
814,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
813,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
812,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
811,50,135,0.119,5,4,random,2,2,2,0,0,2,2,2,0
