rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
916,100,239,0.05,6,5,adversarial,0.34,2,2,2,0,0,2,2,2,0
915,100,257,0.05,7,6,adversarial,0.54,2,2,2,0,0,2,2,2,0
914,100,252,0.05,5,4,adversarial,0.77,3,3,3,0,0,3,3,3,0
913,100,229,0.05,1,0,adversarial,0.76,5,5,5,0,6,8,5,5,6
912,100,244,0.05,5,4,adversarial,0.42,3,3,4,-1,0,8,3,3,0
911,100,231,0.05,8,7,adversarial,0.61,2,2,2,0,0,2,2,2,0
910,100,226,0.05,6,5,adversarial,0.74,3,3,3,0,0,3,3,3,0
909,100,256,0.05,4,3,adversarial,0.8,3,10,4,-1,12,12,3,3,4
908,100,230,0.05,3,2,adversarial,0.36,4,4,4,0,22,4,4,4,10
907,100,241,0.05,4,3,adversarial,0.52,3,3,3,0,14,7,3,3,6
906,100,256,0.05,5,4,adversarial,0.85,3,3,4,-1,10,14,3,3,4
905,100,215,0.05,3,2,adversarial,0.52,3,3,3,0,10,7,3,3,4
904,100,240,0.05,6,5,adversarial,0.52,2,2,2,0,20,2,2,2,8
903,100,258,0.05,3,2,adversarial,0.59,3,6,3,0,6,16,3,6,2
902,100,234,0.05,5,4,adversarial,0.48,2,2,4,-2,0,6,2,2,0
901,100,248,0.05,5,4,adversarial,0.83,3,3,3,0,0,3,3,3,0
900,100,264,0.05,4,3,adversarial,0.63,3,3,3,0,0,3,3,3,0
899,100,243,0.05,3,2,adversarial,0.89,3,3,4,-1,0,14,3,3,0
898,100,241,0.05,3,2,adversarial,0.45,4,8,4,0,6,4,4,4,2
897,100,230,0.05,4,3,adversarial,0.47,3,3,3,0,0,3,3,3,0
896,100,243,0.05,5,4,adversarial,0.78,3,3,4,-1,12,12,3,3,6
895,100,237,0.05,5,4,adversarial,0.89,3,5,4,-1,0,14,3,3,0
894,100,251,0.05,2,1,adversarial,0.77,4,6,2,2,0,2,2,2,0
893,100,240,0.05,4,3,adversarial,0.31,3,3,3,0,10,3,3,3,4
892,100,220,0.05,7,6,adversarial,0.84,2,2,2,0,6,4,2,2,2
891,100,231,0.05,6,5,adversarial,0.53,2,2,2,0,0,2,2,2,0
890,100,253,0.05,2,1,adversarial,0.65,3,6,4,-1,0,8,3,3,0
889,100,256,0.05,3,2,adversarial,0.52,5,5,5,0,12,5,5,5,6
888,100,248,0.05,3,2,adversarial,0.62,3,3,4,-1,0,8,3,3,0
887,100,241,0.05,7,6,adversarial,0.53,4,4,4,0,4,4,4,4,2
886,100,234,0.05,2,1,adversarial,0.64,2,2,2,0,18,4,2,2,10
885,100,244,0.05,4,3,adversarial,0.72,4,4,4,0,14,16,4,4,6
884,100,250,0.05,2,1,adversarial,0.5,3,3,4,-1,0,8,3,3,0
883,100,249,0.05,3,2,adversarial,0.89,3,4,6,-3,6,14,3,3,4
882,100,272,0.05,4,3,adversarial,0.76,3,3,4,-1,8,12,3,3,4
881,100,234,0.05,6,5,adversarial,0.41,2,2,2,0,6,2,2,2,2
880,100,252,0.05,5,4,adversarial,0.54,3,3,3,0,6,7,3,3,2
879,100,244,0.05,1,0,adversarial,0.87,4,4,4,0,0,4,4,4,0
878,100,258,0.05,6,5,adversarial,0.84,2,2,3,-1,16,5,2,2,6
877,100,258,0.05,4,3,adversarial,0.62,3,3,3,0,6,7,3,3,2
876,100,237,0.05,6,5,adversarial,0.59,2,2,3,-1,26,9,2,2,12
875,100,268,0.05,3,2,adversarial,0.42,5,5,5,0,6,5,5,5,2
874,100,273,0.05,3,2,adversarial,0.62,3,3,3,0,4,3,3,3,2
873,100,258,0.05,3,2,adversarial,0.75,4,5,4,0,14,10,4,4,6
872,100,274,0.05,7,6,adversarial,0.36,2,2,3,-1,8,9,2,2,4
871,100,244,0.05,3,2,adversarial,0.54,4,6,4,0,0,4,4,4,0
870,100,265,0.05,5,4,adversarial,0.74,2,2,2,0,0,2,2,2,0
869,100,220,0.05,5,4,adversarial,0.66,4,4,5,-1,0,11,4,4,0
868,100,234,0.05,3,2,adversarial,0.87,4,4,5,-1,16,13,2,2,6
867,100,267,0.05,5,4,adversarial,0.83,2,2,3,-1,14,5,2,2,6
866,100,255,0.05,4,3,adversarial,0.47,3,3,3,0,0,3,3,3,0
865,100,257,0.05,2,1,adversarial,0.42,4,4,2,2,8,2,2,2,4
864,100,247,0.05,3,2,adversarial,0.64,4,4,4,0,8,4,4,4,4
863,100,243,0.05,4,3,adversarial,0.5,2,2,2,0,16,2,2,2,6
862,100,226,0.05,3,2,adversarial,0.41,5,5,5,0,0,13,5,5,0
861,100,258,0.05,5,4,adversarial,0.66,2,2,2,0,0,2,2,2,0
860,100,262,0.05,3,2,adversarial,0.85,4,4,4,0,0,10,4,4,0
859,100,253,0.05,1,0,adversarial,0.47,3,3,3,0,0,3,3,3,0
858,100,268,0.05,5,4,adversarial,0.5,2,2,4,-2,6,6,2,2,2
857,100,241,0.05,4,3,adversarial,0.4,3,3,3,0,6,3,3,3,2
856,100,234,0.05,3,2,adversarial,0.76,4,4,4,0,0,4,4,4,0
855,100,250,0.05,2,1,adversarial,0.48,4,6,4,0,12,4,4,6,6
854,100,230,0.05,3,2,adversarial,0.86,3,3,5,-2,0,9,3,3,0
853,100,225,0.05,5,4,adversarial,0.33,2,2,2,0,0,2,2,2,0
852,100,245,0.05,6,5,adversarial,0.33,2,2,3,-1,6,5,2,2,2
851,100,234,0.05,6,5,adversarial,0.66,3,3,2,1,0,2,2,2,0
850,100,233,0.05,1,0,adversarial,0.32,5,7,5,0,6,5,5,7,6
849,100,238,0.05,4,3,adversarial,0.41,2,2,4,-2,0,6,2,2,0
848,100,242,0.05,4,3,adversarial,0.66,3,3,4,-1,0,8,3,3,0
847,100,250,0.05,3,2,adversarial,0.4,3,3,3,0,0,3,3,3,0
846,100,261,0.05,3,2,adversarial,0.78,3,3,5,-2,0,15,3,3,0
845,100,261,0.05,4,3,adversarial,0.48,3,3,3,0,12,3,3,3,6
844,100,252,0.05,3,2,adversarial,0.63,4,4,5,-1,6,15,2,2,2
843,100,243,0.05,4,3,adversarial,0.7,3,3,4,-1,16,8,3,3,6
842,100,274,0.05,5,4,adversarial,0.37,3,3,3,0,0,3,3,3,0
841,100,232,0.05,6,5,adversarial,0.86,2,2,2,0,22,2,2,2,8
840,100,272,0.05,5,4,adversarial,0.53,3,3,3,0,0,3,3,3,0
839,100,254,0.05,1,0,adversarial,0.58,4,5,4,0,8,4,4,5,8
838,100,239,0.05,3,2,adversarial,0.33,2,2,2,0,4,2,2,2,2
837,100,232,0.05,3,2,adversarial,0.75,4,6,4,0,0,4,4,4,0
836,100,241,0.05,6,5,adversarial,0.69,3,3,3,0,0,3,3,3,0
835,100,228,0.05,1,0,adversarial,0.86,3,3,3,0,0,3,3,3,0
834,100,231,0.05,3,2,adversarial,0.7,4,4,5,-1,8,19,4,4,4
833,100,254,0.05,2,1,adversarial,0.5,4,4,5,-1,0,11,4,4,0
832,100,251,0.05,3,2,adversarial,0.6,3,3,3,0,0,3,3,3,0
831,100,239,0.05,3,2,adversarial,0.77,4,6,4,0,0,4,4,4,0
830,100,257,0.05,5,4,adversarial,0.63,4,6,4,0,0,4,4,4,0
829,100,241,0.05,4,3,adversarial,0.82,3,3,4,-1,0,8,3,3,0
828,100,230,0.05,2,1,adversarial,0.67,3,3,3,0,4,3,3,3,2
827,100,248,0.05,4,3,adversarial,0.7,3,3,4,-1,6,8,3,3,2
826,100,265,0.05,6,5,adversarial,0.62,2,2,3,-1,0,5,2,2,0
825,100,247,0.05,4,3,adversarial,0.41,3,3,4,-1,6,8,3,3,4
824,100,252,0.05,5,4,adversarial,0.58,3,3,3,0,0,3,3,3,0
823,100,241,0.05,3,2,adversarial,0.8,3,6,4,-1,10,14,3,3,4
822,100,253,0.05,2,1,adversarial,0.57,4,4,4,0,0,11,4,4,0
821,100,254,0.05,3,2,adversarial,0.62,4,4,4,0,0,4,4,4,0
820,100,258,0.05,1,0,adversarial,0.66,5,7,6,-1,14,8,5,7,14
819,100,257,0.05,6,5,adversarial,0.44,2,2,2,0,0,2,2,2,0
818,100,257,0.05,3,2,adversarial,0.76,3,3,4,-1,8,8,3,3,4
817,100,232,0.05,6,5,adversarial,0.44,2,2,2,0,28,2,2,2,12
816,100,249,0.05,4,3,adversarial,0.46,3,3,4,-1,0,8,3,3,0
815,100,248,0.05,4,3,adversarial,0.76,4,7,4,0,0,10,4,4,0
814,100,251,0.05,1,0,adversarial,0.51,4,4,4,0,10,4,4,4,10
813,100,237,0.05,2,1,adversarial,0.48,4,6,4,0,12,4,4,4,6
812,100,242,0.05,1,0,adversarial,0.62,4,4,4,0,0,4,4,4,0
811,100,243,0.05,5,4,adversarial,0.71,4,4,5,-1,6,23,4,4,2
810,100,271,0.05,4,3,adversarial,0.64,3,3,4,-1,12,18,3,3,8
809,100,269,0.05,2,1,adversarial,0.64,4,5,4,0,8,4,4,4,4
808,100,248,0.05,1,0,adversarial,0.65,2,2,2,0,0,2,2,2,0
807,100,237,0.05,3,2,adversarial,0.72,3,3,4,-1,12,8,3,3,6
806,100,235,0.05,6,5,adversarial,0.89,2,2,4,-2,0,12,2,2,0
805,100,244,0.05,4,3,adversarial,0.7,4,7,5,-1,8,25,4,4,4
804,100,251,0.05,2,1,adversarial,0.89,4,4,4,0,0,10,4,4,0
803,100,258,0.05,2,1,adversarial,0.39,3,5,3,0,16,3,3,5,8
802,100,243,0.05,3,2,adversarial,0.83,3,3,6,-3,4,18,3,3,2
801,100,245,0.05,2,1,adversarial,0.44,5,5,5,0,12,13,5,5,6
800,100,255,0.05,4,3,adversarial,0.55,3,3,3,0,0,3,3,3,0
799,100,230,0.05,5,4,adversarial,0.33,3,3,3,0,0,3,3,3,0
798,100,272,0.05,2,1,adversarial,0.89,4,5,4,0,0,4,4,4,0
797,100,236,0.05,4,3,adversarial,0.48,3,3,3,0,4,3,3,3,2
796,100,260,0.05,3,2,adversarial,0.38,3,3,3,0,0,3,3,3,0
795,100,255,0.05,6,5,adversarial,0.7,2,2,2,0,0,2,2,2,0
794,100,251,0.05,3,2,adversarial,0.88,4,4,4,0,24,18,4,4,10
793,100,256,0.05,5,4,adversarial,0.74,3,3,3,0,0,3,3,3,0
792,100,243,0.05,1,0,adversarial,0.82,4,4,4,0,10,4,4,4,10
791,100,236,0.05,3,2,adversarial,0.4,4,4,4,0,0,4,4,4,0
790,100,259,0.05,4,3,adversarial,0.6,3,4,3,0,0,3,3,3,0
789,100,264,0.05,3,2,adversarial,0.41,2,2,2,0,0,4,2,2,0
788,100,237,0.05,4,3,adversarial,0.65,3,3,3,0,0,3,3,3,0
787,100,258,0.05,4,3,adversarial,0.56,2,2,3,-1,26,5,2,2,10
786,100,242,0.05,2,1,adversarial,0.65,3,4,3,0,0,3,3,3,0
785,100,223,0.05,4,3,adversarial,0.3,4,4,4,0,0,4,4,4,0
784,100,248,0.05,3,2,adversarial,0.49,4,4,4,0,6,4,4,4,4
783,100,233,0.05,2,1,adversarial,0.89,4,8,5,-1,0,11,4,4,0
782,100,249,0.05,3,2,adversarial,0.81,3,3,4,-1,6,22,3,3,4
781,100,271,0.05,6,5,adversarial,0.32,3,3,3,0,0,3,3,3,0
780,100,269,0.05,6,5,adversarial,0.72,3,3,3,0,12,3,3,3,4
779,100,286,0.05,5,4,adversarial,0.69,3,5,4,-1,0,14,3,3,0
778,100,228,0.05,3,2,adversarial,0.55,3,9,3,0,0,7,3,3,0
777,100,258,0.05,4,3,adversarial,0.66,2,2,2,0,24,2,2,2,10
776,100,239,0.05,5,4,adversarial,0.31,3,3,3,0,10,3,3,3,4
775,100,233,0.05,6,5,adversarial,0.62,2,2,2,0,0,2,2,2,0
774,100,257,0.05,2,1,adversarial,0.85,5,5,5,0,0,5,5,5,0
773,100,250,0.05,4,3,adversarial,0.53,3,6,3,0,0,7,3,3,0
772,100,233,0.05,5,4,adversarial,0.62,4,4,4,0,0,4,4,4,0
771,100,213,0.05,3,2,adversarial,0.57,4,4,4,0,0,4,4,4,0
770,100,242,0.05,3,2,adversarial,0.86,2,2,2,0,0,2,2,2,0
769,100,223,0.05,2,1,adversarial,0.56,4,6,4,0,0,6,2,2,0
768,100,253,0.05,3,2,adversarial,0.83,4,7,4,0,0,4,4,4,0
767,100,237,0.05,2,1,adversarial,0.6,4,4,4,0,12,4,4,7,6
766,100,225,0.05,4,3,adversarial,0.34,4,4,4,0,0,10,4,4,0
765,100,251,0.05,4,3,adversarial,0.31,3,3,3,0,0,3,3,3,0
764,100,235,0.05,1,0,adversarial,0.54,4,4,4,0,10,4,4,4,10
763,100,259,0.05,1,0,adversarial,0.83,3,3,3,0,0,3,3,3,0
762,100,254,0.05,3,2,adversarial,0.71,4,4,5,-1,0,19,4,4,0
761,100,253,0.05,2,1,adversarial,0.85,4,7,4,0,0,4,4,4,0
760,100,222,0.05,2,1,adversarial,0.42,4,4,4,0,12,4,4,4,6
759,100,257,0.05,2,1,adversarial,0.38,4,4,4,0,8,4,4,4,4
758,100,252,0.05,6,5,adversarial,0.51,3,3,3,0,0,3,3,3,0
757,100,239,0.05,1,0,adversarial,0.48,3,5,3,0,14,3,3,5,14
756,100,241,0.05,3,2,adversarial,0.88,4,4,4,0,0,4,4,4,0
755,100,256,0.05,4,3,adversarial,0.49,3,3,2,1,6,2,2,2,2
754,100,235,0.05,4,3,adversarial,0.39,2,2,2,0,0,2,2,2,0
753,100,230,0.05,2,1,adversarial,0.62,3,5,5,-2,0,9,3,3,0
752,100,248,0.05,2,1,adversarial,0.31,4,4,4,0,4,4,4,4,2
751,100,263,0.05,6,5,adversarial,0.55,2,2,2,0,0,2,2,2,0
750,100,232,0.05,1,0,adversarial,0.65,4,4,4,0,0,4,4,4,0
749,100,260,0.05,6,5,adversarial,0.77,2,2,4,-2,0,14,2,2,0
748,100,226,0.05,2,1,adversarial,0.42,4,5,4,0,6,4,4,4,4
747,100,260,0.05,5,4,adversarial,0.32,3,3,3,0,6,3,3,3,2
746,100,254,0.05,7,6,adversarial,0.43,3,3,3,0,4,11,3,3,2
745,100,237,0.05,5,4,adversarial,0.64,3,3,3,0,0,19,3,3,0
744,100,231,0.05,4,3,adversarial,0.6,2,2,2,0,0,2,2,2,0
743,100,237,0.05,4,3,adversarial,0.54,3,3,4,-1,12,15,3,3,4
742,100,226,0.05,2,1,adversarial,0.46,4,4,4,0,0,4,4,4,0
741,100,236,0.05,4,3,adversarial,0.86,4,4,5,-1,0,17,4,4,0
740,100,228,0.05,1,0,adversarial,0.7,5,5,5,0,6,8,5,5,6
739,100,247,0.05,5,4,adversarial,0.55,3,3,4,-1,0,15,3,3,0
738,100,277,0.05,6,5,adversarial,0.81,2,2,3,-1,8,9,2,2,2
737,100,262,0.05,6,5,adversarial,0.44,2,2,2,0,22,2,2,2,10
736,100,237,0.05,3,2,adversarial,0.9,3,5,4,-1,0,14,3,3,0
735,100,222,0.05,5,4,adversarial,0.41,3,3,3,0,0,7,3,3,0
734,100,241,0.05,3,2,adversarial,0.6,4,9,4,0,0,4,4,4,0
733,100,253,0.05,5,4,adversarial,0.65,3,3,3,0,0,3,3,3,0
732,100,234,0.05,5,4,adversarial,0.53,3,3,3,0,0,3,3,3,0
731,100,284,0.05,5,4,adversarial,0.33,3,3,3,0,6,3,3,3,2
730,100,246,0.05,4,3,adversarial,0.86,3,3,5,-2,0,15,3,3,0
729,100,253,0.05,2,1,adversarial,0.5,5,5,5,0,0,5,5,5,0
728,100,242,0.05,1,0,adversarial,0.75,4,6,4,0,4,4,4,6,4
727,100,252,0.05,2,1,adversarial,0.63,4,4,4,0,4,4,4,4,2
726,100,241,0.05,1,0,adversarial,0.67,5,5,5,0,0,5,5,5,0
725,100,260,0.05,3,2,adversarial,0.41,3,4,4,-1,0,8,3,3,0
724,100,263,0.05,3,2,adversarial,0.73,3,7,4,-1,0,8,3,3,0
723,100,269,0.05,3,2,adversarial,0.64,3,3,3,0,10,3,3,3,4
722,100,256,0.05,4,3,adversarial,0.4,2,2,3,-1,0,5,2,2,0
721,100,232,0.05,4,3,adversarial,0.48,4,4,4,0,0,4,4,4,0
720,100,266,0.05,4,3,adversarial,0.75,3,3,2,1,12,2,2,2,4
719,100,232,0.05,2,1,adversarial,0.73,4,4,4,0,0,4,4,4,0
718,100,235,0.05,5,4,adversarial,0.62,3,3,3,0,0,7,3,3,0
717,100,245,0.05,4,3,adversarial,0.65,4,7,4,0,0,10,4,4,0
716,100,265,0.05,2,1,adversarial,0.56,3,3,2,1,20,2,2,2,10
715,100,228,0.05,2,1,adversarial,0.87,4,6,5,-1,10,14,4,4,6
714,100,261,0.05,3,2,adversarial,0.48,2,2,3,-1,0,5,2,2,0
713,100,243,0.05,2,1,adversarial,0.86,4,4,2,2,0,2,2,2,0
712,100,243,0.05,3,2,adversarial,0.31,3,3,3,0,14,3,3,3,6
711,100,242,0.05,4,3,adversarial,0.57,4,4,4,0,0,11,4,4,0
710,100,223,0.05,5,4,adversarial,0.6,3,3,3,0,4,3,3,3,2
709,100,234,0.05,2,1,adversarial,0.55,4,4,2,2,0,2,2,2,0
708,100,229,0.05,2,1,adversarial,0.59,5,5,2,3,0,2,2,2,0
707,100,275,0.05,4,3,adversarial,0.62,3,3,5,-2,0,15,3,3,0
706,100,252,0.05,5,4,adversarial,0.7,3,3,4,-1,12,14,3,3,6
705,100,248,0.05,2,1,adversarial,0.55,3,6,5,-2,12,12,3,3,6
704,100,250,0.05,3,2,adversarial,0.36,4,4,4,0,0,10,4,4,0
703,100,254,0.05,8,7,adversarial,0.61,2,2,3,-1,10,9,2,2,4
702,100,234,0.05,3,2,adversarial,0.66,2,2,3,-1,20,5,2,2,10
701,100,273,0.05,3,2,adversarial,0.73,4,6,5,-1,0,17,4,4,0
700,100,251,0.05,2,1,adversarial,0.77,5,6,5,0,8,5,5,6,4
699,100,254,0.05,6,5,adversarial,0.34,3,3,3,0,0,3,3,3,0
698,100,220,0.05,3,2,adversarial,0.59,3,3,3,0,0,3,3,3,0
697,100,249,0.05,6,5,adversarial,0.58,2,2,2,0,0,2,2,2,0
696,100,244,0.05,2,1,adversarial,0.66,4,4,4,0,8,4,4,4,4
695,100,254,0.05,3,2,adversarial,0.88,4,6,4,0,18,16,4,6,10
694,100,224,0.05,5,4,adversarial,0.9,3,3,3,0,0,3,3,3,0
693,100,252,0.05,5,4,adversarial,0.7,2,2,3,-1,6,5,2,2,2
692,100,237,0.05,6,5,adversarial,0.41,2,2,2,0,4,2,2,2,2
691,100,247,0.05,5,4,adversarial,0.45,3,3,3,0,0,3,3,3,0
690,100,254,0.05,3,2,adversarial,0.76,4,4,5,-1,6,18,4,4,2
689,100,273,0.05,3,2,adversarial,0.61,2,2,2,0,12,2,2,2,4
688,100,250,0.05,8,7,adversarial,0.35,3,5,3,0,0,3,3,3,0
687,100,250,0.05,5,4,adversarial,0.47,3,3,4,-1,0,8,3,3,0
686,100,239,0.05,4,3,adversarial,0.84,2,2,3,-1,6,5,2,2,2
685,100,227,0.05,4,3,adversarial,0.65,3,3,4,-1,6,14,3,3,2
684,100,241,0.05,2,1,adversarial,0.48,4,9,4,0,0,4,4,4,0
683,100,244,0.05,1,0,adversarial,0.46,5,5,5,0,0,5,5,5,0
682,100,240,0.05,2,1,adversarial,0.7,4,6,5,-1,16,14,4,4,8
681,100,239,0.05,6,5,adversarial,0.52,3,3,3,0,10,3,3,3,6
680,100,256,0.05,2,1,adversarial,0.78,3,6,6,-3,0,10,3,3,0
679,100,235,0.05,2,1,adversarial,0.4,4,5,2,2,0,2,2,2,0
678,100,200,0.05,3,2,adversarial,0.76,3,7,2,1,8,2,2,2,4
677,100,260,0.05,4,3,adversarial,0.78,4,4,4,0,0,22,4,4,0
676,100,239,0.05,3,2,adversarial,0.58,2,2,3,-1,0,5,2,2,0
675,100,258,0.05,3,2,adversarial,0.42,4,4,4,0,18,4,4,4,8
674,100,245,0.05,2,1,adversarial,0.5,3,3,3,0,0,3,3,3,0
673,100,237,0.05,5,4,adversarial,0.76,4,4,4,0,0,10,4,4,0
672,100,262,0.05,3,2,adversarial,0.62,4,4,4,0,0,4,4,4,0
671,100,235,0.05,2,1,adversarial,0.48,3,6,3,0,12,3,3,3,6
670,100,245,0.05,5,4,adversarial,0.89,2,2,4,-2,0,10,2,2,0
669,100,236,0.05,4,3,adversarial,0.89,3,3,3,0,0,3,3,3,0
668,100,251,0.05,5,4,adversarial,0.56,4,4,4,0,6,4,4,4,2
667,100,247,0.05,3,2,adversarial,0.52,3,3,3,0,0,3,3,3,0
666,100,260,0.05,4,3,adversarial,0.53,3,3,5,-2,0,13,3,3,0
