rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
835,100,243,0.05,6,5,random,-1,4,10,4,0,0,4,4,4,0
834,100,251,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
833,100,238,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
832,100,258,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,2
831,100,230,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
830,100,253,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
829,100,279,0.05,3,2,random,-1,3,3,3,0,36,3,3,3,12
828,100,269,0.05,1,0,random,-1,2,2,2,0,6,2,2,2,6
827,100,251,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
826,100,256,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
825,100,269,0.05,4,3,random,-1,3,5,3,0,6,3,3,3,2
824,100,265,0.05,2,1,random,-1,3,4,3,0,28,3,3,3,14
823,100,262,0.05,5,4,random,-1,3,7,3,0,0,3,3,3,0
822,100,226,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
821,100,246,0.05,6,5,random,-1,3,8,3,0,0,3,3,3,0
820,100,247,0.05,2,1,random,-1,3,5,3,0,32,3,3,3,16
819,100,223,0.05,2,1,random,-1,5,5,2,3,16,2,2,2,8
818,100,290,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
817,100,237,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
816,100,252,0.05,4,3,random,-1,4,4,4,0,6,4,6,6,2
815,100,248,0.05,3,2,random,-1,3,3,3,0,24,3,3,3,10
814,100,230,0.05,3,2,random,-1,3,3,3,0,16,3,3,3,8
813,100,245,0.05,3,2,random,-1,2,2,2,0,8,2,2,2,4
812,100,255,0.05,4,3,random,-1,4,10,4,0,0,4,4,4,0
811,100,252,0.05,2,1,random,-1,3,4,3,0,10,3,3,3,6
810,100,238,0.05,5,4,random,-1,2,2,2,0,10,2,2,2,4
809,100,253,0.05,3,2,random,-1,4,7,4,0,0,4,4,4,0
808,100,236,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
807,100,227,0.05,2,1,random,-1,5,7,5,0,0,5,5,5,0
806,100,279,0.05,1,0,random,-1,5,5,5,0,4,5,5,5,4
805,100,236,0.05,6,5,random,-1,4,4,4,0,0,4,4,4,0
804,100,238,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
803,100,200,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
802,100,243,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
801,100,227,0.05,3,2,random,-1,4,4,4,0,6,4,4,4,4
800,100,253,0.05,3,2,random,-1,4,12,4,0,0,4,4,4,0
799,100,258,0.05,4,3,random,-1,4,7,4,0,0,4,4,4,0
798,100,255,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
797,100,235,0.05,3,2,random,-1,4,12,4,0,12,4,4,4,6
796,100,251,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
795,100,266,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
794,100,237,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
793,100,251,0.05,4,3,random,-1,2,2,2,0,12,2,2,2,6
792,100,246,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
791,100,214,0.05,8,7,random,-1,2,2,2,0,0,2,2,2,0
790,100,244,0.05,5,4,random,-1,4,5,4,0,0,4,4,4,0
789,100,240,0.05,2,1,random,-1,4,5,2,2,12,2,2,2,6
788,100,224,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
787,100,226,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
786,100,247,0.05,3,2,random,-1,3,3,3,0,2,3,3,3,2
785,100,253,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
784,100,246,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
783,100,244,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
782,100,247,0.05,4,3,random,-1,3,3,2,1,0,2,2,2,0
781,100,248,0.05,2,1,random,-1,5,8,5,0,8,5,5,5,4
780,100,261,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
779,100,250,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
778,100,251,0.05,3,2,random,-1,3,3,3,0,10,3,3,3,6
777,100,244,0.05,4,3,random,-1,4,4,4,0,10,4,4,4,4
776,100,255,0.05,4,3,random,-1,3,3,3,0,18,3,3,3,8
775,100,256,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
774,100,256,0.05,1,0,random,-1,4,5,4,0,12,4,4,5,12
773,100,233,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
772,100,257,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
771,100,261,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
770,100,261,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
769,100,261,0.05,4,3,random,-1,3,3,3,0,16,6,6,6,6
768,100,241,0.05,5,4,random,-1,3,3,3,0,4,3,3,3,2
767,100,253,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
766,100,245,0.05,3,2,random,-1,4,4,4,0,6,4,4,4,2
765,100,254,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
764,100,257,0.05,7,6,random,-1,2,2,2,0,12,2,2,2,4
763,100,245,0.05,2,1,random,-1,5,6,2,3,12,2,2,2,6
762,100,227,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
761,100,264,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
760,100,250,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
759,100,234,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
758,100,245,0.05,4,3,random,-1,3,12,3,0,14,3,3,3,8
757,100,242,0.05,3,2,random,-1,2,2,2,0,8,2,2,2,4
756,100,239,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
755,100,274,0.05,4,3,random,-1,4,5,4,0,0,4,4,4,0
754,100,234,0.05,3,2,random,-1,3,3,3,0,16,3,3,3,10
753,100,240,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
752,100,284,0.05,4,3,random,-1,3,6,3,0,0,3,3,3,0
751,100,233,0.05,3,2,random,-1,8,16,4,4,0,8,8,8,0
750,100,233,0.05,6,5,random,-1,4,5,4,0,4,4,4,4,2
749,100,257,0.05,1,0,random,-1,3,6,3,0,16,3,3,6,16
748,100,261,0.05,2,1,random,-1,4,6,4,0,4,4,4,4,2
747,100,253,0.05,5,4,random,-1,2,2,2,0,4,2,2,2,2
746,100,254,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
745,100,235,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
744,100,264,0.05,5,4,random,-1,3,3,3,0,22,3,3,3,8
743,100,273,0.05,4,3,random,-1,2,2,2,0,12,2,2,2,4
742,100,223,0.05,3,2,random,-1,4,5,4,0,4,4,4,4,2
741,100,266,0.05,2,1,random,-1,3,5,3,0,28,3,3,3,14
740,100,244,0.05,2,1,random,-1,3,9,3,0,0,3,3,3,0
739,100,276,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
738,100,216,0.05,5,4,random,-1,2,2,2,0,2,2,2,2,2
737,100,236,0.05,5,4,random,-1,2,2,2,0,16,2,2,2,8
736,100,250,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
735,100,251,0.05,3,2,random,-1,3,3,3,0,6,3,3,3,2
734,100,235,0.05,2,1,random,-1,4,4,4,0,28,4,4,4,14
733,100,211,0.05,1,0,random,-1,5,5,5,0,2,5,5,5,2
732,100,261,0.05,7,6,random,-1,2,2,2,0,6,2,2,2,2
731,100,242,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,2
730,100,264,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,2
729,100,255,0.05,4,3,random,-1,2,2,2,0,8,2,2,2,4
728,100,265,0.05,5,4,random,-1,2,2,2,0,20,2,2,2,8
727,100,236,0.05,1,0,random,-1,3,3,3,0,14,3,3,3,14
726,100,257,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
725,100,272,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
724,100,244,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
723,100,250,0.05,2,1,random,-1,4,4,2,2,0,2,2,2,0
722,100,234,0.05,1,0,random,-1,4,5,4,0,6,4,4,5,6
721,100,239,0.05,6,5,random,-1,5,5,3,2,0,5,5,5,0
720,100,247,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
719,100,217,0.05,2,1,random,-1,4,6,4,0,4,4,4,4,2
718,100,259,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
717,100,239,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
716,100,234,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
715,100,258,0.05,6,5,random,-1,4,6,4,0,0,4,4,4,0
714,100,254,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
713,100,252,0.05,3,2,random,-1,3,6,3,0,0,3,3,3,0
712,100,262,0.05,7,6,random,-1,2,2,2,0,6,2,2,2,2
711,100,236,0.05,3,2,random,-1,4,5,2,2,26,2,2,2,10
710,100,294,0.05,4,3,random,-1,3,7,3,0,0,3,3,3,0
709,100,231,0.05,2,1,random,-1,2,2,2,0,24,2,2,2,12
708,100,237,0.05,3,2,random,-1,2,2,2,0,6,2,2,2,2
707,100,244,0.05,5,4,random,-1,3,3,3,0,2,3,3,3,2
706,100,224,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
705,100,266,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
704,100,254,0.05,4,3,random,-1,3,3,3,0,10,3,3,3,4
703,100,250,0.05,5,4,random,-1,4,4,4,0,12,4,4,4,6
702,100,255,0.05,6,5,random,-1,3,3,2,1,0,3,3,3,0
701,100,244,0.05,3,2,random,-1,4,4,4,0,20,4,4,4,8
700,100,235,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
699,100,259,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
698,100,234,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
697,100,236,0.05,4,3,random,-1,3,3,3,0,10,3,3,3,4
696,100,243,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
695,100,250,0.05,5,4,random,-1,3,3,3,0,10,3,3,3,6
694,100,224,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
693,100,268,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
692,100,257,0.05,5,4,random,-1,4,4,4,0,10,4,4,4,4
691,100,241,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
690,100,240,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
689,100,221,0.05,1,0,random,-1,5,6,5,0,8,5,5,6,8
688,100,262,0.05,6,5,random,-1,4,4,4,0,0,4,4,4,0
687,100,240,0.05,4,3,random,-1,2,2,2,0,8,2,2,2,4
686,100,265,0.05,7,6,random,-1,3,3,3,0,14,3,3,3,6
685,100,229,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
684,100,252,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
683,100,265,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
682,100,244,0.05,6,5,random,-1,2,2,2,0,10,2,2,2,4
681,100,257,0.05,5,4,random,-1,4,4,4,0,18,4,4,4,6
680,100,262,0.05,5,4,random,-1,4,7,4,0,0,4,4,4,0
679,100,233,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
678,100,251,0.05,4,3,random,-1,4,5,4,0,0,4,4,4,0
677,100,257,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
676,100,269,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
675,100,281,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
674,100,234,0.05,2,1,random,-1,4,5,4,0,12,4,4,6,6
673,100,264,0.05,4,3,random,-1,3,5,3,0,0,3,3,3,0
672,100,238,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
671,100,232,0.05,5,4,random,-1,3,7,3,0,0,6,6,6,0
670,100,259,0.05,4,3,random,-1,3,3,3,0,16,3,3,3,6
669,100,224,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
668,100,251,0.05,4,3,random,-1,4,4,4,0,18,4,4,4,6
667,100,245,0.05,2,1,random,-1,5,7,5,0,8,5,5,5,4
666,100,265,0.05,3,2,random,-1,4,4,4,0,6,4,4,4,2
665,100,254,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
664,100,262,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
663,100,242,0.05,4,3,random,-1,3,3,3,0,20,3,3,3,10
662,100,248,0.05,3,2,random,-1,4,6,2,2,18,2,2,2,8
661,100,248,0.05,6,5,random,-1,2,2,2,0,6,2,2,2,2
660,100,270,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
659,100,279,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
658,100,242,0.05,3,2,random,-1,3,6,3,0,20,3,3,3,10
657,100,246,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
656,100,247,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
655,100,236,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
654,100,216,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
653,100,221,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
652,100,280,0.05,6,5,random,-1,3,3,3,0,6,3,3,3,2
651,100,246,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
650,100,265,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
649,100,244,0.05,4,3,random,-1,3,5,3,0,6,3,3,3,4
648,100,254,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
647,100,259,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
646,100,257,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
645,100,274,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
644,100,251,0.05,3,2,random,-1,4,6,4,0,16,4,4,6,8
643,100,242,0.05,2,1,random,-1,5,6,5,0,4,5,5,5,2
642,100,251,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
641,100,242,0.05,4,3,random,-1,2,2,2,0,42,2,2,2,18
640,100,261,0.05,3,2,random,-1,3,3,3,0,12,3,3,3,6
639,100,238,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
638,100,234,0.05,2,1,random,-1,4,4,4,0,16,4,4,4,10
637,100,236,0.05,3,2,random,-1,2,2,2,0,6,2,2,2,4
636,100,246,0.05,5,4,random,-1,4,8,4,0,0,4,4,4,0
635,100,223,0.05,2,1,random,-1,4,4,4,0,22,4,4,6,12
634,100,245,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,2
633,100,258,0.05,5,4,random,-1,4,6,4,0,16,4,4,4,6
632,100,261,0.05,6,5,random,-1,3,3,3,0,6,3,3,3,2
631,100,266,0.05,3,2,random,-1,7,6,4,3,0,8,8,8,0
630,100,253,0.05,3,2,random,-1,2,2,2,0,0,2,2,2,0
629,100,262,0.05,5,4,random,-1,2,2,2,0,10,2,2,2,4
