rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
443,100,239,0.05,2,1,adversarial,0.77,4,5,5,-1,12,11,4,4,6
442,100,249,0.05,3,2,adversarial,0.73,4,4,4,0,0,4,4,4,0
441,100,277,0.05,3,2,adversarial,0.38,3,9,4,-1,0,8,3,3,0
440,100,251,0.05,6,5,adversarial,0.32,3,3,3,0,14,3,3,3,6
439,100,272,0.05,3,2,adversarial,0.47,3,3,3,0,0,3,3,3,0
438,100,254,0.05,4,3,adversarial,0.51,3,3,3,0,0,3,3,3,0
437,100,286,0.05,5,4,adversarial,0.54,3,3,3,0,0,3,3,3,0
436,100,241,0.05,5,4,adversarial,0.56,3,3,3,0,12,7,3,3,4
435,100,244,0.05,1,0,adversarial,0.61,5,5,5,0,10,8,5,5,10
434,100,239,0.05,7,6,adversarial,0.37,3,3,3,0,0,7,3,3,0
433,100,241,0.05,5,4,adversarial,0.33,2,2,2,0,4,2,2,2,2
432,100,246,0.05,2,1,adversarial,0.67,5,5,5,0,12,13,5,5,6
431,100,238,0.05,4,3,adversarial,0.77,3,3,5,-2,0,15,3,3,0
430,100,238,0.05,4,3,adversarial,0.8,4,4,4,0,8,4,4,4,4
429,100,231,0.05,5,4,adversarial,0.58,3,3,3,0,2,3,3,3,2
428,100,265,0.05,5,4,adversarial,0.53,2,2,2,0,0,2,2,2,0
427,100,250,0.05,3,2,adversarial,0.8,3,3,3,0,0,7,3,3,0
426,100,239,0.05,4,3,adversarial,0.36,3,3,3,0,10,3,3,3,4
425,100,241,0.05,4,3,adversarial,0.48,3,3,3,0,10,3,3,3,6
424,100,248,0.05,5,4,adversarial,0.63,3,3,3,0,0,7,3,3,0
423,100,256,0.05,4,3,adversarial,0.54,3,3,4,-1,0,8,3,3,0
422,100,246,0.05,1,0,adversarial,0.63,3,6,5,-2,8,4,3,6,8
421,100,304,0.05,3,2,adversarial,0.55,4,6,4,0,12,10,4,4,4
420,100,264,0.05,2,1,adversarial,0.42,4,4,4,0,0,4,4,4,0
419,100,247,0.05,5,4,adversarial,0.49,3,3,4,-1,38,25,3,3,16
418,100,241,0.05,2,1,adversarial,0.86,2,2,2,0,16,2,2,2,8
417,100,224,0.05,2,1,adversarial,0.71,3,3,3,0,0,3,3,3,0
416,100,240,0.05,4,3,adversarial,0.48,3,3,3,0,0,3,3,3,0
415,100,257,0.05,1,0,adversarial,0.84,4,6,6,-2,10,6,4,6,10
414,100,225,0.05,2,1,adversarial,0.64,4,4,5,-1,0,11,4,4,0
413,100,238,0.05,4,3,adversarial,0.66,3,5,5,-2,0,21,3,3,0
412,100,230,0.05,4,3,adversarial,0.37,3,3,3,0,28,11,3,3,12
411,100,234,0.05,1,0,adversarial,0.88,5,5,5,0,0,5,5,5,0
410,100,239,0.05,3,2,adversarial,0.35,3,3,3,0,0,3,3,3,0
409,100,246,0.05,2,1,adversarial,0.45,3,3,3,0,20,3,3,3,10
408,100,259,0.05,6,5,adversarial,0.71,3,3,4,-1,0,8,3,3,0
407,100,253,0.05,6,5,adversarial,0.9,3,3,3,0,2,11,3,3,2
406,100,263,0.05,5,4,adversarial,0.41,3,3,4,-1,0,8,3,3,0
405,100,246,0.05,3,2,adversarial,0.61,3,5,4,-1,6,14,3,3,4
404,100,255,0.05,3,2,adversarial,0.56,4,4,4,0,0,4,4,4,0
403,100,261,0.05,3,2,adversarial,0.57,3,6,2,1,4,2,2,2,2
402,100,246,0.05,1,0,adversarial,0.3,3,3,3,0,0,3,3,3,0
401,100,262,0.05,6,5,adversarial,0.34,3,3,3,0,4,3,3,3,2
400,100,217,0.05,5,4,adversarial,0.63,4,4,4,0,0,10,4,4,0
399,100,238,0.05,1,0,adversarial,0.47,4,4,4,0,0,4,4,4,0
398,100,274,0.05,6,5,adversarial,0.3,4,4,4,0,0,4,4,4,0
397,100,252,0.05,4,3,adversarial,0.72,3,3,3,0,0,3,3,3,0
396,100,248,0.05,2,1,adversarial,0.79,4,6,4,0,0,4,4,4,0
395,100,255,0.05,3,2,adversarial,0.43,3,3,4,-1,4,8,3,3,2
394,100,209,0.05,5,4,adversarial,0.48,2,2,2,0,0,2,2,2,0
393,100,248,0.05,5,4,adversarial,0.43,3,3,3,0,8,3,3,3,4
392,100,238,0.05,4,3,adversarial,0.41,3,3,3,0,20,3,3,3,8
391,100,251,0.05,3,2,adversarial,0.48,4,4,4,0,6,10,4,4,4
390,100,215,0.05,2,1,adversarial,0.32,4,9,4,0,12,11,4,4,8
389,100,232,0.05,3,2,adversarial,0.64,4,4,4,0,0,4,4,4,0
388,100,243,0.05,2,1,adversarial,0.55,3,7,3,0,20,3,3,3,10
387,100,237,0.05,5,4,adversarial,0.47,2,2,2,0,0,2,2,2,0
386,100,231,0.05,3,2,adversarial,0.54,3,3,3,0,0,3,3,3,0
385,100,229,0.05,2,1,adversarial,0.84,5,5,6,-1,0,14,5,5,0
384,100,247,0.05,5,4,adversarial,0.41,3,3,3,0,0,3,3,3,0
383,100,221,0.05,4,3,adversarial,0.46,3,3,3,0,6,7,3,3,4
382,100,259,0.05,5,4,adversarial,0.53,2,2,2,0,28,2,2,2,12
381,100,251,0.05,1,0,adversarial,0.31,4,4,4,0,10,4,4,4,10
380,100,262,0.05,4,3,adversarial,0.57,3,3,4,-1,0,8,3,3,0
379,100,245,0.05,4,3,adversarial,0.61,4,4,4,0,18,4,4,4,8
378,100,263,0.05,6,5,adversarial,0.35,3,3,3,0,8,3,3,3,4
377,100,274,0.05,2,1,adversarial,0.4,3,5,3,0,8,3,3,3,4
376,100,241,0.05,7,6,adversarial,0.84,3,3,4,-1,4,42,3,3,2
375,100,246,0.05,4,3,adversarial,0.62,3,3,3,0,8,3,3,3,4
374,100,238,0.05,1,0,adversarial,0.62,3,6,3,0,6,3,3,6,6
373,100,262,0.05,7,6,adversarial,0.67,3,3,3,0,4,7,3,3,2
372,100,277,0.05,4,3,adversarial,0.41,3,3,4,-1,0,8,3,3,0
371,100,254,0.05,4,3,adversarial,0.61,2,2,3,-1,10,5,2,2,6
370,100,234,0.05,4,3,adversarial,0.37,4,4,4,0,0,4,4,4,0
369,100,235,0.05,3,2,adversarial,0.9,3,3,3,0,0,3,3,3,0
368,100,243,0.05,3,2,adversarial,0.81,3,8,3,0,8,14,3,3,4
367,100,259,0.05,4,3,adversarial,0.74,3,3,4,-1,22,22,3,3,12
366,100,264,0.05,4,3,adversarial,0.38,3,3,4,-1,0,8,3,3,0
365,100,231,0.05,3,2,adversarial,0.69,5,6,5,0,0,13,5,5,0
364,100,222,0.05,4,3,adversarial,0.31,3,3,3,0,0,3,3,3,0
