rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch,nodeAdditions,hopsPath,hopsRankedOne,hopsUnrankedOne,overallNodeAdditionsOne
862,100,254,0.05,4,3,random,-1,3,3,3,0,10,3,3,3,4
861,100,235,0.05,4,3,random,-1,4,7,4,0,0,4,4,4,0
860,100,264,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
859,100,252,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
858,100,259,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
857,100,209,0.05,7,6,random,-1,2,2,2,0,2,2,2,2,2
856,100,270,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
855,100,252,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
854,100,248,0.05,4,3,random,-1,2,2,2,0,14,2,2,2,6
853,100,259,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
852,100,262,0.05,3,2,random,-1,3,3,3,0,26,3,3,3,10
851,100,251,0.05,1,0,random,-1,5,6,5,0,10,5,5,6,10
850,100,238,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
849,100,268,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
848,100,244,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
847,100,232,0.05,3,2,random,-1,4,8,4,0,4,4,4,4,2
846,100,247,0.05,4,3,random,-1,3,8,3,0,16,3,3,3,8
845,100,254,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
844,100,230,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
843,100,205,0.05,3,2,random,-1,4,10,4,0,0,4,4,4,0
842,100,244,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
841,100,266,0.05,4,3,random,-1,4,4,4,0,10,4,4,4,4
840,100,261,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
839,100,245,0.05,4,3,random,-1,2,2,2,0,12,2,2,2,4
838,100,245,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
837,100,226,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
836,100,282,0.05,2,1,random,-1,3,6,3,0,0,3,3,3,0
835,100,252,0.05,4,3,random,-1,3,6,3,0,6,3,3,3,4
834,100,277,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
833,100,260,0.05,3,2,random,-1,3,3,3,0,24,3,3,3,12
832,100,238,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
831,100,253,0.05,4,3,random,-1,3,7,3,0,0,3,3,3,0
830,100,207,0.05,2,1,random,-1,5,5,5,0,4,5,5,5,2
829,100,250,0.05,3,2,random,-1,3,3,3,0,8,3,3,3,4
828,100,253,0.05,5,4,random,-1,2,2,2,0,16,2,2,2,6
827,100,234,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
826,100,227,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
825,100,247,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,2
824,100,245,0.05,2,1,random,-1,4,5,4,0,20,4,4,4,10
823,100,265,0.05,5,4,random,-1,3,6,3,0,0,3,3,3,0
822,100,276,0.05,3,2,random,-1,3,3,3,0,18,3,3,3,6
821,100,225,0.05,2,1,random,-1,4,7,4,0,14,4,4,7,8
820,100,254,0.05,4,3,random,-1,3,3,3,0,20,3,3,3,8
819,100,234,0.05,2,1,random,-1,4,4,4,0,34,4,4,4,18
818,100,240,0.05,6,5,random,-1,2,2,2,0,8,2,2,2,4
817,100,227,0.05,1,0,random,-1,4,6,4,0,6,4,4,6,6
816,100,280,0.05,3,2,random,-1,3,4,2,1,48,2,2,2,20
815,100,246,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
814,100,251,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
813,100,268,0.05,4,3,random,-1,4,4,4,0,10,4,4,4,4
812,100,261,0.05,3,2,random,-1,4,4,4,0,26,4,4,4,12
811,100,254,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
810,100,226,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
809,100,247,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
808,100,243,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
807,100,248,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
806,100,238,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
805,100,265,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
804,100,231,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
803,100,247,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
802,100,256,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
801,100,241,0.05,2,1,random,-1,3,3,3,0,36,3,3,3,18
800,100,232,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
799,100,246,0.05,2,1,random,-1,3,4,3,0,20,3,3,3,10
798,100,236,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
797,100,263,0.05,5,4,random,-1,2,2,2,0,4,2,2,2,2
796,100,238,0.05,3,2,random,-1,3,5,3,0,30,3,3,3,12
795,100,272,0.05,5,4,random,-1,4,4,4,0,20,4,4,4,8
794,100,241,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
793,100,258,0.05,6,5,random,-1,3,3,3,0,10,3,3,3,6
792,100,242,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
791,100,248,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
790,100,241,0.05,3,2,random,-1,3,6,3,0,10,3,3,3,4
789,100,223,0.05,3,2,random,-1,3,3,3,0,4,3,3,3,2
788,100,227,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
787,100,251,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
786,100,258,0.05,1,0,random,-1,2,2,2,0,10,2,2,2,10
785,100,237,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
784,100,252,0.05,2,1,random,-1,3,5,3,0,4,3,3,3,2
783,100,234,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
782,100,266,0.05,8,7,random,-1,2,2,2,0,0,2,2,2,0
781,100,237,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
780,100,283,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
779,100,259,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
778,100,225,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
777,100,269,0.05,5,4,random,-1,3,8,2,1,24,2,2,2,10
776,100,260,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
775,100,262,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
774,100,241,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
773,100,266,0.05,3,2,random,-1,6,5,4,2,0,4,4,4,0
772,100,245,0.05,3,2,random,-1,3,7,2,1,0,2,2,2,0
771,100,263,0.05,4,3,random,-1,2,2,2,0,10,2,2,2,4
770,100,254,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
769,100,260,0.05,3,2,random,-1,4,7,2,2,0,2,2,2,0
768,100,250,0.05,2,1,random,-1,3,6,3,0,4,3,3,3,2
767,100,248,0.05,5,4,random,-1,3,7,2,1,12,3,3,3,6
766,100,241,0.05,4,3,random,-1,4,9,4,0,0,4,4,4,0
765,100,254,0.05,8,7,random,-1,2,2,2,0,0,2,2,2,0
764,100,235,0.05,1,0,random,-1,3,3,3,0,0,3,3,3,0
763,100,261,0.05,4,3,random,-1,4,7,4,0,0,4,4,4,0
762,100,256,0.05,7,6,random,-1,2,2,2,0,0,2,2,2,0
761,100,263,0.05,4,3,random,-1,3,3,3,0,0,4,3,3,0
760,100,260,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
759,100,248,0.05,3,2,random,-1,3,3,3,0,32,3,3,3,14
758,100,244,0.05,2,1,random,-1,4,4,4,0,8,4,4,4,4
757,100,264,0.05,3,2,random,-1,3,3,3,0,8,3,3,3,4
756,100,248,0.05,2,1,random,-1,4,4,2,2,0,2,2,2,0
755,100,264,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
754,100,232,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
753,100,283,0.05,3,2,random,-1,3,3,2,1,24,2,2,2,10
752,100,271,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
751,100,241,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
750,100,244,0.05,2,1,random,-1,4,4,2,2,0,2,2,2,0
749,100,228,0.05,1,0,random,-1,3,3,3,0,0,3,3,3,0
748,100,229,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
747,100,242,0.05,4,3,random,-1,3,6,3,0,0,3,3,3,0
746,100,245,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
745,100,240,0.05,2,1,random,-1,4,7,4,0,0,4,4,4,0
744,100,246,0.05,4,3,random,-1,4,4,4,0,10,4,4,4,4
743,100,248,0.05,2,1,random,-1,4,5,4,0,0,4,4,4,0
742,100,241,0.05,5,4,random,-1,2,2,2,0,10,2,2,2,4
741,100,217,0.05,3,2,random,-1,4,6,4,0,0,4,4,4,0
740,100,264,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
739,100,232,0.05,8,7,random,-1,3,3,3,0,0,3,3,3,0
738,100,250,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
737,100,259,0.05,4,3,random,-1,4,10,4,0,0,4,4,4,0
736,100,239,0.05,1,0,random,-1,6,6,6,0,0,6,6,6,0
735,100,229,0.05,4,3,random,-1,3,3,3,0,8,3,3,3,4
734,100,236,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
733,100,251,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
732,100,241,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
731,100,234,0.05,2,1,random,-1,4,6,4,0,8,4,4,4,4
730,100,237,0.05,4,3,random,-1,3,3,3,0,8,3,3,3,4
729,100,253,0.05,3,2,random,-1,3,7,3,0,18,3,3,3,8
728,100,246,0.05,3,2,random,-1,4,10,4,0,6,4,4,4,2
727,100,253,0.05,2,1,random,-1,5,5,5,0,0,5,5,5,0
726,100,242,0.05,2,1,random,-1,3,3,3,0,12,3,3,3,6
725,100,267,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
724,100,243,0.05,2,1,random,-1,3,3,2,1,0,2,2,2,0
723,100,278,0.05,3,2,random,-1,3,3,3,0,8,3,3,3,4
722,100,227,0.05,2,1,random,-1,4,4,2,2,12,2,2,2,6
721,100,204,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
720,100,251,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
719,100,268,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
718,100,275,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
717,100,249,0.05,4,3,random,-1,3,3,3,0,14,3,3,3,8
716,100,264,0.05,3,2,random,-1,4,4,4,0,22,4,4,4,8
715,100,250,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
714,100,251,0.05,4,3,random,-1,4,7,4,0,0,4,4,4,0
713,100,248,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
712,100,251,0.05,3,2,random,-1,3,3,3,0,26,3,3,3,10
711,100,225,0.05,3,2,random,-1,3,3,3,0,4,3,3,3,2
710,100,229,0.05,5,4,random,-1,2,2,2,0,20,2,2,2,12
709,100,231,0.05,1,0,random,-1,4,6,4,0,8,4,4,6,8
708,100,235,0.05,3,2,random,-1,4,7,4,0,0,4,4,4,0
707,100,245,0.05,1,0,random,-1,4,4,4,0,12,4,4,4,12
706,100,232,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
705,100,251,0.05,2,1,random,-1,4,4,4,0,0,4,4,4,0
704,100,255,0.05,3,2,random,-1,3,3,3,0,22,3,3,3,8
703,100,254,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
702,100,259,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
701,100,248,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
700,100,238,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
699,100,228,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
698,100,238,0.05,2,1,random,-1,4,5,4,0,8,4,4,4,4
697,100,272,0.05,3,2,random,-1,3,3,3,0,4,3,3,3,2
696,100,314,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
695,100,244,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
694,100,268,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
693,100,245,0.05,2,1,random,-1,4,6,4,0,8,4,4,5,4
692,100,272,0.05,10,9,random,-1,2,2,2,0,0,2,2,2,0
691,100,253,0.05,5,4,random,-1,2,2,2,0,6,2,2,2,2
690,100,248,0.05,5,4,random,-1,4,4,4,0,0,4,4,4,0
689,100,239,0.05,4,3,random,-1,2,2,2,0,4,2,2,2,2
688,100,271,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
687,100,278,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
686,100,262,0.05,5,4,random,-1,3,3,3,0,20,3,3,3,10
685,100,247,0.05,2,1,random,-1,4,4,4,0,6,4,4,4,4
684,100,224,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
683,100,246,0.05,3,2,random,-1,4,8,4,0,0,4,4,4,0
682,100,231,0.05,2,1,random,-1,3,3,3,0,0,3,3,3,0
681,100,245,0.05,3,2,random,-1,3,3,3,0,20,3,3,3,10
680,100,244,0.05,4,3,random,-1,4,6,2,2,18,2,2,2,8
679,100,243,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
678,100,254,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
677,100,269,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
676,100,246,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
675,100,235,0.05,4,3,random,-1,3,3,3,0,10,3,3,3,4
674,100,261,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
673,100,275,0.05,4,3,random,-1,3,3,3,0,6,3,3,3,2
672,100,248,0.05,2,1,random,-1,4,4,4,0,20,4,4,4,10
671,100,252,0.05,5,4,random,-1,2,2,2,0,0,2,2,2,0
670,100,281,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
669,100,261,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
668,100,272,0.05,5,4,random,-1,2,2,2,0,12,2,2,2,4
667,100,243,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
666,100,235,0.05,6,5,random,-1,4,5,4,0,8,4,4,4,4
665,100,263,0.05,3,2,random,-1,4,7,2,2,0,2,2,2,0
664,100,248,0.05,5,4,random,-1,3,3,3,0,14,3,3,3,6
663,100,238,0.05,5,4,random,-1,3,3,3,0,6,3,3,3,4
662,100,262,0.05,3,2,random,-1,4,7,4,0,10,4,4,4,6
661,100,251,0.05,7,6,random,-1,3,3,3,0,0,3,3,3,0
660,100,241,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
659,100,267,0.05,3,2,random,-1,4,7,2,2,0,2,2,2,0
658,100,229,0.05,1,0,random,-1,5,5,5,0,0,5,5,5,0
657,100,237,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
656,100,243,0.05,4,3,random,-1,5,8,5,0,0,5,5,5,0
655,100,236,0.05,4,3,random,-1,2,2,2,0,0,2,2,2,0
654,100,241,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
653,100,266,0.05,6,5,random,-1,2,2,2,0,0,2,2,2,0
652,100,250,0.05,6,5,random,-1,2,2,2,0,4,2,2,2,4
651,100,287,0.05,3,2,random,-1,3,8,3,0,34,3,3,3,12
650,100,287,0.05,3,2,random,-1,3,8,3,0,8,3,3,3,4
649,100,254,0.05,2,1,random,-1,4,6,4,0,0,4,4,4,0
648,100,243,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
647,100,282,0.05,3,2,random,-1,4,4,4,0,0,4,4,4,0
646,100,240,0.05,3,2,random,-1,2,2,2,0,20,2,2,2,10
645,100,243,0.05,4,3,random,-1,4,4,4,0,0,4,4,4,0
644,100,249,0.05,3,2,random,-1,4,7,4,0,4,4,4,4,2
643,100,243,0.05,2,1,random,-1,3,6,3,0,0,3,3,3,0
642,100,263,0.05,3,2,random,-1,3,3,3,0,22,3,3,3,14
641,100,258,0.05,3,2,random,-1,4,7,4,0,0,4,4,4,0
640,100,257,0.05,6,5,random,-1,3,3,3,0,0,3,3,3,0
639,100,243,0.05,3,2,random,-1,5,5,4,1,0,5,5,5,0
638,100,214,0.05,2,1,random,-1,4,7,4,0,12,4,4,4,6
637,100,277,0.05,5,4,random,-1,3,3,3,0,0,3,3,3,0
636,100,240,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
635,100,262,0.05,1,0,random,-1,4,4,4,0,0,4,4,4,0
634,100,236,0.05,2,1,random,-1,4,7,4,0,8,4,4,4,4
633,100,262,0.05,3,2,random,-1,3,3,3,0,0,3,3,3,0
632,100,277,0.05,3,2,random,-1,3,5,3,0,2,3,3,3,2
631,100,236,0.05,2,1,random,-1,4,4,4,0,4,4,4,4,2
630,100,214,0.05,3,2,random,-1,3,6,3,0,6,3,3,3,4
629,100,262,0.05,4,3,random,-1,3,3,3,0,0,3,3,3,0
