rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,25,50,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
766,25,44,0.15,2,,clustered,0.7;-0.3,9,13,3,6,6,3,0,3,9,0,4,edgeCount
765,25,38,0.15,3,,clustered,0.7;-0.3,10,4,4,6,2,-1,-5,-1,-1,-5,2,edgeCount
764,25,46,0.15,1,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
763,25,40,0.15,2,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
762,25,48,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
761,25,49,0.15,3,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
760,25,41,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
759,25,46,0.15,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
758,25,50,0.15,2,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
757,25,48,0.15,4,,clustered,0.7;-0.3,25,7,4,21,0,-1,-5,-1,-1,-5,0,edgeCount
756,25,50,0.15,4,,clustered,0.7;-0.3,8,8,3,5,6,8,5,8,14,5,4,edgeCount
755,25,46,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
754,25,56,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
753,25,36,0.15,2,,clustered,0.7;-0.3,6,7,4,2,0,8,4,8,8,4,0,edgeCount
752,25,41,0.15,1,,clustered,0.7;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
751,25,48,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
750,25,51,0.15,4,,clustered,0.7;-0.3,16,10,4,12,6,10,6,10,18,6,2,edgeCount
749,25,44,0.15,2,,clustered,0.7;-0.3,6,4,4,2,4,6,2,6,12,2,2,edgeCount
748,25,44,0.15,3,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
747,25,32,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
746,25,50,0.15,5,,clustered,0.7;-0.3,3,3,3,0,6,-1,-4,9,5,6,4,edgeCount
745,25,46,0.15,4,,clustered,0.7;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
744,25,53,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
743,25,42,0.15,1,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
742,25,38,0.15,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
741,25,41,0.15,3,,clustered,0.7;-0.3,3,3,3,0,4,5,2,3,5,0,2,edgeCount
740,25,50,0.15,5,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
739,25,43,0.15,1,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
738,25,55,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
737,25,39,0.15,3,,clustered,0.7;-0.3,-1,-1,9,-10,4,-1,-10,12,10,3,4,edgeCount
736,25,51,0.15,2,,clustered,0.7;-0.3,12,4,4,8,2,-1,-5,-1,-1,-5,2,edgeCount
735,25,46,0.15,2,,clustered,0.7;-0.3,10,6,5,5,0,12,7,12,12,7,0,edgeCount
734,25,54,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
733,25,59,0.15,4,,clustered,0.7;-0.3,4,11,4,0,0,8,4,8,8,4,0,edgeCount
732,25,34,0.15,1,,clustered,0.7;-0.3,8,6,5,3,2,-1,-6,8,6,3,2,edgeCount
731,25,56,0.15,3,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
730,25,49,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
729,25,47,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
728,25,51,0.15,2,,clustered,0.7;-0.3,5,5,3,2,12,-1,-4,8,12,5,8,edgeCount
727,25,53,0.15,2,,clustered,0.7;-0.3,13,13,3,10,8,7,4,7,3,4,4,edgeCount
726,25,52,0.15,6,,clustered,0.7;-0.3,-1,-1,4,-5,4,-1,-5,-1,-1,-5,2,edgeCount
725,25,48,0.15,3,,clustered,0.7;-0.3,19,13,3,16,0,7,4,7,7,4,0,edgeCount
724,25,43,0.15,3,,clustered,0.7;-0.3,4,8,4,0,0,8,4,8,8,4,0,edgeCount
723,25,37,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
722,25,41,0.15,1,,clustered,0.7;-0.3,-1,-1,7,-8,10,-1,-8,-1,-1,-8,10,edgeCount
721,25,51,0.15,2,,clustered,0.7;-0.3,4,4,4,0,0,6,2,6,6,2,0,edgeCount
720,25,39,0.15,2,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
719,25,55,0.15,2,,clustered,0.7;-0.3,2,2,2,0,0,2,0,6,2,4,0,edgeCount
718,25,46,0.15,2,,clustered,0.7;-0.3,8,8,4,4,0,-1,-5,-1,-1,-5,0,edgeCount
717,25,37,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
716,25,44,0.15,2,,clustered,0.7;-0.3,10,6,4,6,8,-1,-5,-1,-1,-5,8,edgeCount
715,25,63,0.15,4,,clustered,0.7;-0.3,-1,-1,6,-7,16,-1,-7,-1,-1,-7,8,edgeCount
714,25,40,0.15,5,,clustered,0.7;-0.3,6,20,4,2,0,10,6,10,10,6,0,edgeCount
713,25,49,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
712,25,42,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
711,25,44,0.15,1,,clustered,0.7;-0.3,-1,-1,7,-8,6,-1,-8,-1,-1,-8,6,edgeCount
710,25,42,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
709,25,49,0.15,3,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
708,25,40,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
707,25,49,0.15,4,,clustered,0.7;-0.3,16,2,2,14,0,2,0,4,2,2,0,edgeCount
706,25,56,0.15,3,,clustered,0.7;-0.3,10,18,4,6,0,-1,-5,-1,-1,-5,0,edgeCount
705,25,47,0.15,3,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
704,25,44,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,10,-1,0,-1,-1,0,6,edgeCount
703,25,36,0.15,2,,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
702,25,42,0.15,4,,clustered,0.7;-0.3,11,11,5,6,0,-1,-6,11,11,6,0,edgeCount
701,25,53,0.15,4,,clustered,0.7;-0.3,10,16,4,6,10,-1,-5,-1,-1,-5,6,edgeCount
700,25,50,0.15,2,,clustered,0.7;-0.3,-1,-1,4,-5,10,-1,-5,-1,-1,-5,6,edgeCount
699,25,51,0.15,3,,clustered,0.7;-0.3,3,19,3,0,0,-1,-4,-1,-1,-4,0,edgeCount
698,25,37,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
697,25,47,0.15,3,,clustered,0.7;-0.3,6,6,2,4,2,2,0,6,2,4,2,edgeCount
696,25,45,0.15,4,,clustered,0.7;-0.3,3,3,3,0,14,3,0,3,3,0,8,edgeCount
695,25,40,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
694,25,43,0.15,1,,clustered,0.7;-0.3,-1,-1,6,-7,12,-1,-7,-1,-1,-7,12,edgeCount
693,25,51,0.15,4,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
692,25,48,0.15,3,,clustered,0.7;-0.3,2,2,2,0,4,2,0,2,2,0,2,edgeCount
691,25,58,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
690,25,59,0.15,7,,clustered,0.7;-0.3,5,15,3,2,0,9,6,9,13,6,0,edgeCount
689,25,37,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
688,25,50,0.15,2,,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
687,25,36,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
686,25,52,0.15,4,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
685,25,43,0.15,4,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
684,25,42,0.15,2,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
683,25,44,0.15,2,,clustered,0.7;-0.3,4,4,2,2,2,2,0,2,2,0,2,edgeCount
682,25,39,0.15,2,,clustered,0.7;-0.3,-1,-1,5,-6,2,-1,-6,-1,-1,-6,2,edgeCount
681,25,53,0.15,3,,clustered,0.7;-0.3,4,10,4,0,0,8,4,8,8,4,0,edgeCount
680,25,61,0.15,7,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
679,25,49,0.15,4,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
678,25,51,0.15,4,,clustered,0.7;-0.3,19,15,3,16,0,3,0,7,7,4,0,edgeCount
677,25,36,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
676,25,43,0.15,1,,clustered,0.7;-0.3,-1,-1,7,-8,6,-1,-8,-1,-1,-8,6,edgeCount
675,25,43,0.15,2,,clustered,0.7;-0.3,3,9,3,0,0,3,0,3,3,0,0,edgeCount
674,25,38,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
673,25,52,0.15,2,,clustered,0.7;-0.3,-1,-1,7,-8,10,-1,-8,-1,-1,-8,6,edgeCount
672,25,50,0.15,3,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
671,25,49,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
670,25,53,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
669,25,46,0.15,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
668,25,37,0.15,3,,clustered,0.7;-0.3,9,9,5,4,0,9,4,9,9,4,0,edgeCount
667,25,44,0.15,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
666,25,31,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
665,25,43,0.15,2,,clustered,0.7;-0.3,17,11,4,13,6,-1,-5,8,6,4,6,edgeCount
664,25,41,0.15,3,,clustered,0.7;-0.3,11,5,5,6,2,-1,-6,-1,-1,-6,2,edgeCount
663,25,40,0.15,3,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
662,25,44,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
661,25,44,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
660,25,49,0.15,2,,clustered,0.7;-0.3,4,4,4,0,0,8,4,8,8,4,0,edgeCount
659,25,42,0.15,2,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
658,25,39,0.15,3,,clustered,0.7;-0.3,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
657,25,34,0.15,2,,clustered,0.7;-0.3,7,3,3,4,0,3,0,3,3,0,0,edgeCount
656,25,41,0.15,3,,clustered,0.7;-0.3,-1,-1,4,-5,2,-1,-5,-1,-1,-5,2,edgeCount
655,25,48,0.15,3,,clustered,0.7;-0.3,5,7,3,2,2,13,10,13,25,10,2,edgeCount
654,25,48,0.15,2,,clustered,0.7;-0.3,7,5,5,2,0,-1,-6,-1,-1,-6,0,edgeCount
653,25,54,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
652,25,41,0.15,3,,clustered,0.7;-0.3,18,4,4,14,2,-1,-5,-1,-1,-5,2,edgeCount
651,25,44,0.15,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
650,25,50,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
649,25,34,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
648,25,46,0.15,2,,clustered,0.7;-0.3,-1,-1,4,-5,20,-1,-5,10,10,6,12,edgeCount
647,25,48,0.15,2,,clustered,0.7;-0.3,7,7,3,4,0,7,4,7,7,4,0,edgeCount
646,25,46,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
645,25,46,0.15,4,,clustered,0.7;-0.3,10,9,3,7,0,8,5,8,8,5,0,edgeCount
644,25,36,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
643,25,45,0.15,2,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
642,25,52,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
641,25,54,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,16,-1,0,-1,-1,0,8,edgeCount
640,25,37,0.15,2,,clustered,0.7;-0.3,4,6,4,0,0,8,4,8,8,4,0,edgeCount
639,25,53,0.15,5,,clustered,0.7;-0.3,7,3,3,4,6,-1,-4,-1,-1,-4,2,edgeCount
638,25,43,0.15,3,,clustered,0.7;-0.3,18,10,4,14,0,-1,-5,-1,-1,-5,0,edgeCount
637,25,40,0.15,3,,clustered,0.7;-0.3,3,15,3,0,0,7,4,3,3,0,0,edgeCount
636,25,42,0.15,1,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
635,25,51,0.15,4,,clustered,0.7;-0.3,14,8,4,10,8,-1,-5,-1,-1,-5,4,edgeCount
634,25,37,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
633,25,41,0.15,2,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
632,25,50,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
631,25,34,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
630,25,53,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
629,25,26,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
628,25,50,0.15,2,,clustered,0.7;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
627,25,41,0.15,2,,clustered,0.7;-0.3,4,4,4,0,0,-1,-5,-1,-1,-5,0,edgeCount
626,25,50,0.15,5,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
625,25,43,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,16,-1,0,-1,-1,0,16,edgeCount
624,25,47,0.15,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
623,25,43,0.15,3,,clustered,0.7;-0.3,2,2,2,0,8,4,2,4,4,2,4,edgeCount
622,25,47,0.15,4,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
621,25,43,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
620,25,48,0.15,3,,clustered,0.7;-0.3,12,4,2,10,8,2,0,4,2,2,4,edgeCount
619,25,44,0.15,1,,clustered,0.7;-0.3,6,10,4,2,8,-1,-5,6,10,2,8,edgeCount
618,25,57,0.15,2,,clustered,0.7;-0.3,6,6,2,4,0,2,0,6,2,4,0,edgeCount
617,25,51,0.15,3,,clustered,0.7;-0.3,-1,-1,4,-5,4,-1,-5,-1,-1,-5,2,edgeCount
616,25,41,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
615,25,57,0.15,5,,clustered,0.7;-0.3,14,8,2,12,2,2,0,6,2,4,2,edgeCount
614,25,38,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
613,25,45,0.15,1,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
612,25,39,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
611,25,47,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
610,25,39,0.15,3,,clustered,0.7;-0.3,6,10,4,2,4,8,4,8,16,4,4,edgeCount
609,25,46,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
608,25,50,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
607,25,54,0.15,3,,clustered,0.7;-0.3,12,4,4,8,0,-1,-5,-1,-1,-5,0,edgeCount
606,25,38,0.15,1,,clustered,0.7;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
605,25,43,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
604,25,46,0.15,3,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
603,25,45,0.15,3,,clustered,0.7;-0.3,-1,-1,5,-6,4,-1,-6,19,19,14,2,edgeCount
602,25,44,0.15,3,,clustered,0.7;-0.3,4,20,4,0,0,12,8,12,12,8,0,edgeCount
601,25,50,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
600,25,53,0.15,4,,clustered,0.7;-0.3,5,5,3,2,4,7,4,5,7,2,2,edgeCount
599,25,43,0.15,2,,clustered,0.7;-0.3,2,2,2,0,16,3,1,3,2,1,10,edgeCount
598,25,41,0.15,1,,clustered,0.7;-0.3,3,7,3,0,8,3,0,3,7,0,8,edgeCount
597,25,42,0.15,2,,clustered,0.7;-0.3,3,5,3,0,0,5,2,3,5,0,0,edgeCount
596,25,52,0.15,6,,clustered,0.7;-0.3,10,26,4,6,0,14,10,14,20,10,0,edgeCount
595,25,44,0.15,3,,clustered,0.7;-0.3,-1,-1,5,-6,8,-1,-6,-1,-1,-6,6,edgeCount
594,25,59,0.15,3,,clustered,0.7;-0.3,7,7,4,3,2,-1,-5,-1,-1,-5,2,edgeCount
593,25,31,0.15,1,,clustered,0.7;-0.3,-1,-1,5,-6,2,-1,-6,-1,-1,-6,2,edgeCount
592,25,56,0.15,3,,clustered,0.7;-0.3,-1,-1,5,-6,4,-1,-6,-1,-1,-6,2,edgeCount
591,25,52,0.15,3,,clustered,0.7;-0.3,3,3,2,1,0,2,0,2,2,0,0,edgeCount
590,25,41,0.15,3,,clustered,0.7;-0.3,-1,-1,4,-5,6,-1,-5,-1,-1,-5,6,edgeCount
589,25,38,0.15,2,,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
588,25,47,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
587,25,44,0.15,4,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
586,25,45,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
585,25,42,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
584,25,44,0.15,3,,clustered,0.7;-0.3,4,6,4,0,2,8,4,8,8,4,2,edgeCount
583,25,45,0.15,4,,clustered,0.7;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
582,25,51,0.15,6,,clustered,0.7;-0.3,11,5,2,9,0,2,0,12,2,10,0,edgeCount
581,25,47,0.15,1,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
580,25,63,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,10,-1,0,-1,-1,0,4,edgeCount
579,25,49,0.15,3,,clustered,0.7;-0.3,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
578,25,50,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
577,25,41,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
576,25,49,0.15,6,,clustered,0.7;-0.3,5,5,3,2,4,7,4,3,7,0,2,edgeCount
575,25,51,0.15,2,,clustered,0.7;-0.3,-1,-1,6,-7,8,-1,-7,12,12,6,6,edgeCount
574,25,45,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
573,25,39,0.15,2,,clustered,0.7;-0.3,4,4,4,0,2,4,0,4,4,0,2,edgeCount
572,25,41,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
571,25,50,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
570,25,39,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
569,25,37,0.15,3,,clustered,0.7;-0.3,15,9,3,12,0,3,0,3,3,0,0,edgeCount
568,25,37,0.15,3,,clustered,0.7;-0.3,-1,-1,5,-6,2,-1,-6,21,21,16,2,edgeCount
567,25,40,0.15,2,,clustered,0.7;-0.3,5,7,3,2,4,3,0,3,3,0,4,edgeCount
566,25,40,0.15,2,,clustered,0.7;-0.3,13,13,3,10,0,-1,-4,-1,-1,-4,0,edgeCount
565,25,54,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
564,25,47,0.15,3,,clustered,0.7;-0.3,6,8,4,2,0,8,4,8,8,4,0,edgeCount
563,25,42,0.15,3,,clustered,0.7;-0.3,4,6,2,2,4,4,2,4,4,2,2,edgeCount
562,25,47,0.15,1,,clustered,0.7;-0.3,-1,-1,5,-6,10,-1,-6,-1,-1,-6,10,edgeCount
561,25,46,0.15,3,,clustered,0.7;-0.3,6,4,4,2,2,-1,-5,-1,-1,-5,2,edgeCount
560,25,50,0.15,1,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
559,25,45,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
558,25,37,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
557,25,48,0.15,2,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
556,25,45,0.15,3,,clustered,0.7;-0.3,8,2,2,6,0,2,0,2,2,0,0,edgeCount
555,25,50,0.15,4,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
554,25,51,0.15,2,,clustered,0.7;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
553,25,45,0.15,3,,clustered,0.7;-0.3,19,11,3,16,2,-1,-4,-1,-1,-4,2,edgeCount
552,25,39,0.15,2,,clustered,0.7;-0.3,-1,-1,6,-7,8,-1,-7,14,10,8,6,edgeCount
551,25,59,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
550,25,44,0.15,2,,clustered,0.7;-0.3,6,4,4,2,0,-1,-5,-1,-1,-5,0,edgeCount
549,25,50,0.15,2,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
548,25,43,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
547,25,57,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
546,25,59,0.15,3,,clustered,0.7;-0.3,-1,-1,6,-7,18,-1,-7,15,11,9,8,edgeCount
545,25,45,0.15,4,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
544,25,30,0.15,1,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
543,25,44,0.15,4,,clustered,0.7;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
542,25,45,0.15,4,,clustered,0.7;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
541,25,38,0.15,1,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
540,25,45,0.15,4,,clustered,0.7;-0.3,19,3,3,16,0,3,0,3,3,0,0,edgeCount
539,25,48,0.15,4,,clustered,0.7;-0.3,3,5,3,0,0,7,4,3,7,0,0,edgeCount
538,25,42,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
537,25,42,0.15,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
536,25,45,0.15,4,,clustered,0.7;-0.3,3,11,3,0,0,11,8,11,11,8,0,edgeCount
535,25,43,0.15,4,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
534,25,47,0.15,3,,clustered,0.7;-0.3,12,6,4,8,0,-1,-5,-1,-1,-5,0,edgeCount
533,25,52,0.15,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
532,25,33,0.15,1,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
531,25,32,0.15,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
