rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
395,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
394,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
393,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
392,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
391,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,12,58,9,3,2,24,15,24,42,15,2,edgeCount
390,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,18,18,18,0,0,68,50,18,18,0,0,edgeCount
389,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
388,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
387,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
386,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
385,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
384,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,9,9,9,0,0,-1,-10,-1,-1,-10,0,edgeCount
383,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
382,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,18,-19,2,-1,-19,-1,-1,-19,2,edgeCount
381,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
380,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,26,-27,4,-1,-27,-1,-1,-27,4,edgeCount
379,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
378,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,63,63,19,44,0,63,44,63,63,44,0,edgeCount
377,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
376,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,17,-18,0,-1,-18,-1,-1,-18,0,edgeCount
375,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,9,9,7,2,0,9,2,9,9,2,0,edgeCount
374,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
373,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,13,47,10,3,0,21,11,21,21,11,0,edgeCount
372,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
371,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,55,33,10,45,4,-1,-11,37,33,27,4,edgeCount
370,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
369,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
368,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,6,6,6,0,6,6,0,6,6,0,6,edgeCount
367,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
366,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
365,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
364,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
363,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,18,-19,0,-1,-19,-1,-1,-19,0,edgeCount
362,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,10,-11,0,-1,-11,-1,-1,-11,0,edgeCount
361,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,17,11,8,9,0,11,3,11,11,3,0,edgeCount
360,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
359,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
358,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
357,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
356,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
355,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
354,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
353,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,17,19,16,1,0,33,17,33,33,17,0,edgeCount
352,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
351,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,11,-12,4,-1,-12,-1,-1,-12,4,edgeCount
350,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
349,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,56,32,16,40,2,16,0,16,16,0,2,edgeCount
348,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,9,-10,2,-1,-10,-1,-1,-10,2,edgeCount
347,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
346,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,75,33,19,56,0,-1,-20,-1,-1,-20,0,edgeCount
345,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
344,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
343,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,23,23,23,0,0,23,0,23,23,0,0,edgeCount
342,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
341,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,30,50,8,22,0,8,0,8,8,0,0,edgeCount
340,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,65,65,23,42,0,65,42,65,65,42,0,edgeCount
339,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,19,19,5,14,2,5,0,5,5,0,2,edgeCount
338,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
337,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,33,27,7,26,2,7,0,33,27,26,2,edgeCount
336,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
335,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
334,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,13,-14,2,-1,-14,-1,-1,-14,2,edgeCount
333,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,2,-1,-13,-1,-1,-13,2,edgeCount
332,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
331,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,10,10,10,0,2,10,0,10,10,0,2,edgeCount
330,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,13,-14,0,-1,-14,-1,-1,-14,0,edgeCount
329,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
328,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,50,40,13,37,4,16,3,16,16,3,4,edgeCount
327,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
326,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
325,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
324,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
323,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,75,75,10,65,0,59,49,59,59,49,0,edgeCount
322,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
321,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,60,30,14,46,2,14,0,14,14,0,2,edgeCount
320,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,7,21,7,0,2,7,0,7,21,0,2,edgeCount
319,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
318,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,26,26,18,8,0,-1,-19,-1,-1,-19,0,edgeCount
317,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,7,7,5,2,2,7,2,7,7,2,2,edgeCount
316,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
315,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,20,20,19,1,0,20,1,20,20,1,0,edgeCount
314,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
313,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,16,16,16,0,2,16,0,16,16,0,2,edgeCount
312,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
311,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
310,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
309,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
308,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
307,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
306,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
305,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
304,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
303,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,16,16,11,5,0,16,5,16,16,5,0,edgeCount
302,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,53,43,15,38,4,-1,-16,-1,-1,-16,4,edgeCount
301,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
300,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,27,27,10,17,2,27,17,27,27,17,2,edgeCount
299,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
298,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,5,-6,2,-1,-6,-1,-1,-6,2,edgeCount
297,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
296,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
295,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,71,19,14,57,4,-1,-15,-1,-1,-15,4,edgeCount
294,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
293,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
292,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,19,19,19,0,0,19,0,19,19,0,0,edgeCount
291,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
290,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
289,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
288,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
287,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
286,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
285,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
284,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,11,11,9,2,0,11,2,11,11,2,0,edgeCount
283,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,15,-16,0,-1,-16,-1,-1,-16,0,edgeCount
282,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
281,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,58,58,18,40,0,58,40,58,58,40,0,edgeCount
280,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
279,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,13,-14,2,-1,-14,-1,-1,-14,2,edgeCount
278,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,51,51,24,27,0,51,27,51,51,27,0,edgeCount
277,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
276,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,16,-17,0,-1,-17,-1,-1,-17,0,edgeCount
275,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
274,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
273,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
272,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
271,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,39,39,9,30,2,39,30,39,39,30,2,edgeCount
270,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
269,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,12,-13,0,-1,-13,-1,-1,-13,0,edgeCount
268,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
267,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,9,-10,0,-1,-10,-1,-1,-10,0,edgeCount
266,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,19,71,19,0,2,19,0,19,71,0,2,edgeCount
265,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
264,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
263,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
262,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
261,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
260,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,64,64,21,43,0,64,43,64,64,43,0,edgeCount
259,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
258,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
257,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,28,-29,0,-1,-29,-1,-1,-29,0,edgeCount
256,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
255,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
254,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
253,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,51,23,23,28,4,-1,-24,51,23,28,4,edgeCount
252,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
251,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,14,36,7,7,2,-1,-8,-1,-1,-8,2,edgeCount
250,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
249,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,57,57,14,43,0,57,43,57,57,43,0,edgeCount
248,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,57,57,18,39,0,57,39,57,57,39,0,edgeCount
247,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,14,-15,0,-1,-15,-1,-1,-15,0,edgeCount
246,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,13,13,13,0,0,13,0,13,13,0,0,edgeCount
245,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
244,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
243,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
242,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
241,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,63,19,9,54,0,9,0,9,9,0,0,edgeCount
240,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,9,9,8,1,0,9,1,9,9,1,0,edgeCount
239,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,28,28,15,13,0,28,13,28,28,13,0,edgeCount
238,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,11,-12,4,-1,-12,-1,-1,-12,4,edgeCount
237,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
236,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,19,19,19,0,2,19,0,19,19,0,2,edgeCount
235,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
234,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
233,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
232,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,12,-1,0,-1,-1,0,12,edgeCount
231,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,28,28,11,17,2,-1,-12,28,28,17,2,edgeCount
230,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,18,52,14,4,4,-1,-15,-1,-1,-15,4,edgeCount
229,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,20,20,20,0,0,20,0,20,20,0,0,edgeCount
228,197,243,graphml/Cogentco.graphml,3,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
227,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
226,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
225,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
224,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,16,28,9,7,2,16,7,16,28,7,2,edgeCount
223,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
222,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,48,48,16,32,0,-1,-17,48,48,32,0,edgeCount
221,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
220,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,74,74,22,52,0,74,52,74,74,52,0,edgeCount
219,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,19,-20,2,-1,-20,-1,-1,-20,2,edgeCount
218,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
217,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,67,23,19,48,0,-1,-20,-1,-1,-20,0,edgeCount
216,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
215,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,18,18,18,0,0,18,0,18,18,0,0,edgeCount
214,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
213,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
212,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
211,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
210,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
209,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
208,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,5,9,5,0,0,9,4,9,9,4,0,edgeCount
207,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,15,35,15,0,0,35,20,35,35,20,0,edgeCount
206,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
205,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
204,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
203,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,23,23,6,17,0,23,17,23,23,17,0,edgeCount
202,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
201,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
200,197,243,graphml/Cogentco.graphml,1,,clustered,0.7;-0.3,9,9,9,0,4,9,0,9,9,0,4,edgeCount
199,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
198,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,65,65,27,38,0,65,38,65,65,38,0,edgeCount
197,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
196,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,13,13,10,3,0,35,25,13,13,3,0,edgeCount
195,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,15,15,15,0,0,33,18,33,15,18,0,edgeCount
194,197,243,graphml/Cogentco.graphml,2,,clustered,0.7;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
